Bundle_ID,Discount_Level,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,ROI
BNDL_5YRI4R,33,34679.25,171,2.0,83.72802179977941
BNDL_5YVLSC,18,41764.97,72,1.0,96.89692103214728
BNDL_5YZ9O4,34,40755.8,173,4.0,85.56769833986819
BNDL_5Z45KW,66,82033.15,18,3.0,98.55180497152676
BNDL_5ZL5RQ,12,8368.83,54,2.0,92.25698215879639
BNDL_5ZLIP3,53,54814.28,3,2.0,99.70992960228612
BNDL_5ZOXZL,20,84526.5,43,4.0,98.98256759714408
BNDL_5ZQQF1,31,34624.4,169,1.0,84.86905188248748
BNDL_5ZXFTP,52,81877.21,173,3.0,89.01281565407517
BNDL_608O10,52,91492.28,61,2.0,96.53304082049327
BNDL_609CKL,48,45905.24,147,4.0,84.62920572901918
BNDL_60CPKH,56,42124.15,66,2.0,91.22593571621029
BNDL_60I0CH,25,19181.92,131,1.0,82.9266309107743
BNDL_60MUBM,50,95524.74,76,1.0,96.02197294648485
BNDL_60RSS8,40,45298.6,39,3.0,96.55618495935857
BNDL_60XJBM,61,74013.16,149,4.0,87.71975146041596
BNDL_60XPY3,63,32358.3,48,4.0,90.6546388407302
BNDL_6101SC,57,25617.87,85,2.0,81.08742061693654
BNDL_6109QA,60,47741.92,21,4.0,97.36080995485729
BNDL_610IYL,17,16963.68,192,1.0,80.75889193854164
BNDL_614OGE,15,77939.55,20,1.0,99.61508630727275
BNDL_61DW3C,16,75528.25,199,3.0,95.78435883262223
BNDL_61EWXO,20,69253.94,133,4.0,96.15906329661532
BNDL_61I36P,68,2766.17,107,4.0,-163.03517137413823
BNDL_61IGJU,52,27417.49,30,1.0,94.31020126204113
BNDL_61JKGM,69,3587.49,25,4.0,51.91624227523979
BNDL_61QKFP,52,35864.04,37,4.0,94.63529485244831
BNDL_61QSXG,67,44961.18,74,4.0,88.9727093461515
BNDL_61R5YO,69,68701.68,144,3.0,85.53747157274756
BNDL_61UBTW,42,18006.71,61,3.0,85.77197055986352
BNDL_61YZAQ,13,16518.79,159,2.0,87.48697695170166
BNDL_625S6Y,27,24676.54,150,1.0,83.58765045666856
BNDL_629496,18,51820.52,75,2.0,97.39485439358772
BNDL_62DLU0,59,63928.43,180,1.0,83.3876727459129
BNDL_62EL6Y,58,69751.31,141,2.0,88.27548901948938
BNDL_62HXBQ,19,82706.91,189,4.0,95.65816205683419
BNDL_62KVA0,34,46234.55,73,3.0,94.631720217889
BNDL_62MHP7,47,94506.84,22,4.0,98.90589929787093
BNDL_62NLIH,60,21138.93,50,3.0,85.80817477516601
BNDL_62NTVL,40,58908.23,48,1.0,96.74069310858602
BNDL_62OIDU,32,6285.1,90,2.0,54.17734005823297
BNDL_62XF5W,61,82646.72,128,2.0,90.5525591336232
BNDL_635Z29,50,10247.51,35,1.0,82.92268072926984
BNDL_636VQL,43,57063.26,3,1.0,99.77393510290159
BNDL_63CP9N,46,79751.46,154,4.0,91.11740399486104
BNDL_63DMEM,12,21272.79,144,2.0,91.87694702951516
BNDL_63FRFU,63,67253.79,103,2.0,90.35147312887497
BNDL_63G0NZ,15,56151.77,183,2.0,95.11146309368343
BNDL_63LXWL,14,17969.85,107,2.0,91.66381466734558
BNDL_63RQR1,10,42702.47,133,2.0,96.88542606551799
BNDL_63U6NA,41,89317.82,25,2.0,98.85241265404821
BNDL_6445QO,41,67379.36,64,2.0,96.1056323479475
BNDL_647RYO,46,3920.19,48,1.0,43.67619936788778
BNDL_649GYA,45,44007.54,81,1.0,91.71732843962647
BNDL_649YTY,59,79143.56,183,1.0,86.3577023828597
BNDL_64LPNT,41,5476.42,163,2.0,-22.032276560234603
BNDL_64LPZ8,18,7983.33,175,1.0,60.54278101995032
BNDL_64PB12,49,91209.67,67,4.0,96.4006009450533
BNDL_64ZG1X,34,24553.64,114,4.0,84.21415317647404
BNDL_65Q1LQ,31,36014.39,168,2.0,85.53911367095208
BNDL_660NWU,40,8970.24,47,3.0,79.0418093607306
BNDL_667DC8,51,7365.66,12,2.0,91.69117227784068
BNDL_66G5LG,58,82867.69,53,1.0,96.29047219730633
BNDL_67AKC3,61,49564.78,157,1.0,80.67781194630543
BNDL_67B212,14,79576.18,85,1.0,98.50457762611877
BNDL_67DHAZ,28,37232.73,150,3.0,88.71960234986798
BNDL_67H44U,52,96879.92,106,1.0,94.31048250246285
BNDL_67HYP8,50,33336.51,167,3.0,74.95238703751532
BNDL_67M32F,14,79439.76,59,3.0,98.96021840952189
BNDL_67NK5Z,39,89869.53,142,1.0,93.83773343423516
BNDL_67OPG1,32,25396.84,76,1.0,90.42400550619683
BNDL_67P4MZ,56,16137.66,166,2.0,42.39561373829911
BNDL_67YDZF,65,5225.41,196,1.0,-143.80861980208252
BNDL_67Z44O,33,7321.96,127,2.0,42.76122786794792
BNDL_6827A4,39,38636.18,117,2.0,88.18982621987992
BNDL_68A7BM,11,58730.85,172,2.0,96.77852440412492
BNDL_68BTLD,51,36688.37,156,4.0,78.31465393529339
BNDL_68BVQD,22,83217.37,182,4.0,95.18850451534337
BNDL_68QZCO,54,34252.75,86,1.0,86.44196451379817
BNDL_68U6TE,49,20758.56,84,3.0,80.17203505445465
BNDL_68UT6Y,39,53183.15,186,3.0,86.36034157435203
BNDL_698Q0E,67,13348.21,164,4.0,17.68184647979017
BNDL_69G9K5,23,99111.45,38,4.0,99.11816445022245
BNDL_69HRLA,23,23273.84,31,4.0,96.9364745998082
BNDL_69QRU6,33,45627.58,106,3.0,92.33358420499181
BNDL_69SI87,15,19764.4,196,2.0,85.12476978810386
BNDL_69XTHA,61,54252.98,34,1.0,96.17716851682617
BNDL_6A5B70,19,40775.57,112,1.0,94.78118883439275
BNDL_6A80YJ,26,12823.47,145,4.0,70.60078122380291
BNDL_6A8408,42,10986.05,55,3.0,78.97333436494463
BNDL_6ABPE4,64,43553.35,159,1.0,76.63555157065989
BNDL_6AR5G9,14,42173.91,9,4.0,99.70123709184186
BNDL_6B2PPQ,25,17368.33,12,1.0,98.27271821758339
BNDL_6BFG21,29,53977.62,97,4.0,94.78858089704585
BNDL_6BFJ9O,45,14242.98,117,4.0,63.0344211674804
BNDL_6BHZ3K,13,61549.18,153,1.0,96.7684378573362
BNDL_6BI01R,57,10066.59,199,4.0,-12.679666103417341
BNDL_6BK1LT,63,21105.2,182,1.0,45.67215662490761
BNDL_6BLWH1,38,32750.39,58,3.0,93.27030914746359
BNDL_6BME8J,55,38406.41,80,4.0,88.54357905360068
BNDL_6BPS4P,26,81805.29,197,1.0,93.73879121998101
BNDL_6BPV68,14,17713.95,112,2.0,91.14821934125365
BNDL_6C456P,44,72883.26,185,2.0,88.83145457544023
BNDL_6CASV7,64,54115.93,8,1.0,99.05388302483206
BNDL_6CAXU1,58,12083.42,191,2.0,8.320657562180244
BNDL_6CCTCI,24,70254.02,160,4.0,94.534120609753
BNDL_6CLXI7,28,53092.75,181,2.0,90.45444057804502
BNDL_6CQF9Q,16,71026.39,175,3.0,96.05780330381425
BNDL_6CRDJQ,51,42441.8,102,2.0,87.74321541499182
BNDL_6D4XY6,38,79958.52,183,1.0,91.30299060062642
BNDL_6D6E5N,31,50681.42,71,3.0,95.65718561161073
BNDL_6DC3XB,57,8953.02,149,1.0,5.138154499822411
BNDL_6DCVSI,11,29201.09,32,1.0,98.79456554532725
BNDL_6DHLDN,60,73856.43,121,4.0,90.17011788953243
BNDL_6DI7KN,18,56986.58,94,1.0,97.03087990189971
BNDL_6DN251,25,95399.69,95,3.0,97.51047409063908
BNDL_6DQF9N,19,83822.72,119,2.0,97.30264062058592
BNDL_6DWE5Z,18,14410.92,157,3.0,80.38987101448069
BNDL_6DWPPB,40,47318.46,116,1.0,90.19410183678843
BNDL_6E3Z4W,38,20882.95,26,1.0,95.26886766476959
BNDL_6E56SW,37,46682.43,173,2.0,86.28820307768898
BNDL_6EDNF4,35,41057.49,87,2.0,92.58357001365646
BNDL_6EGVP8,51,53442.64,197,1.0,81.20040477042302
BNDL_6EIPO3,50,66315.33,36,3.0,97.28569547946154
BNDL_6EL5ZU,58,79877.04,121,2.0,91.21399591171631
BNDL_6EPYU8,67,30118.53,130,2.0,71.08092592832385
BNDL_6ETDBI,11,92316.44,82,2.0,99.02292592738628
BNDL_6EU56I,55,66603.77,21,3.0,98.26586392932411
BNDL_6EY4UT,19,34493.57,20,2.0,98.89834540176619
BNDL_6EYOSO,55,70581.31,131,4.0,89.79191516847732
BNDL_6F2NS4,32,44813.95,125,1.0,91.07420791963217
BNDL_6F3CL0,36,20611.38,23,3.0,95.98280173379948
BNDL_6F41K6,25,75887.12,18,2.0,99.40701399657807
BNDL_6FB2UN,21,31040.83,106,4.0,92.82880000309271
BNDL_6FCXYY,32,88554.67,8,2.0,99.71091304388577
BNDL_6FMPOX,42,45624.78,121,4.0,88.8613161531957
BNDL_6FTIZQ,12,65138.48,84,1.0,98.45252759966152
BNDL_6FVJJY,51,76785.77,28,3.0,98.14028041914537
BNDL_6FWK9J,28,50391.53,16,2.0,99.11096170328625
BNDL_6FXVA1,28,8539.91,121,4.0,60.32745075767777
BNDL_6G1ZHH,17,23220.68,180,2.0,86.82209134271692
BNDL_6GDTWF,11,67185.32,76,4.0,98.75568055640727
BNDL_6GQABV,21,21585.3,17,3.0,98.34609664910842
BNDL_6GTFH2,25,84196.43,7,1.0,99.79215270766231
BNDL_6GX818,27,95375.25,55,1.0,98.4429922857345
BNDL_6H26VW,28,17339.72,151,4.0,75.61667662453604
BNDL_6H4X6X,19,41901.43,51,1.0,97.6874297607504
BNDL_6HRAKK,68,52982.48,89,2.0,88.57735613734955
BNDL_6HTF0M,51,74041.25,13,3.0,99.10455320513903
BNDL_6HY45C,30,35455.05,44,1.0,96.27697605841763
BNDL_6HYDZ3,34,35089.4,122,1.0,88.17876623709724
BNDL_6HYUUC,46,62126.2,99,1.0,92.66975929639992
BNDL_6I9LJA,69,72998.71,142,2.0,86.57784500575421
BNDL_6IKM8U,43,41838.63,165,2.0,83.04198775151099
BNDL_6IR2YN,43,95020.92,8,4.0,99.6379744586771
BNDL_6IS5IF,19,28622.1,199,2.0,86.78992806258101
BNDL_6J478V,23,14358.16,94,3.0,84.9423603024343
BNDL_6J4WAG,16,47363.81,25,4.0,99.15547334557756
BNDL_6J7CJE,51,55387.87,193,1.0,82.22896096203014
BNDL_6JESFP,11,53003.53,71,2.0,98.52651323411857
BNDL_6JI9VX,68,71775.04,139,4.0,86.83107665283084
BNDL_6JTI61,38,3689.8,179,1.0,-84.34603501544798
BNDL_6K06AY,30,88257.94,127,1.0,95.68310794473562
BNDL_6K0MP8,34,53319.32,171,2.0,89.09588494376898
BNDL_6K10WN,29,45470.99,44,3.0,97.19381522152915
BNDL_6K41AV,68,19147.11,89,2.0,68.39209677073981
BNDL_6K9CK5,19,25396.67,135,4.0,89.90025070215898
BNDL_6KGZP4,66,58237.15,90,1.0,89.80032505024712
BNDL_6KJYJX,27,10709.9,89,3.0,77.56281571256501
BNDL_6KLS23,67,53394.83,58,2.0,92.72214182534152
BNDL_6KNUI1,42,76345.96,121,3.0,93.34345916928676
BNDL_6KQOI4,31,43766.28,85,4.0,93.9793832146575
BNDL_6KUR5O,33,24747.02,55,4.0,92.66578359737859
BNDL_6KVIQE,18,24857.92,155,3.0,88.7762129735714
BNDL_6KW0K6,57,77026.73,171,2.0,87.34595120421183
BNDL_6KWUXA,37,79580.7,97,2.0,95.49011255241535
BNDL_6KXBBN,65,13846.15,164,3.0,23.0110897253027
BNDL_6L12C7,42,33352.26,164,1.0,79.34772636097223
BNDL_6L3P65,24,26523.1,179,1.0,83.8027983154307
BNDL_6LB9NG,38,56204.99,59,4.0,96.01103033734194
BNDL_6LCJAZ,19,86439.15,60,2.0,98.68115315803082
BNDL_6LE7HC,19,31008.19,160,1.0,90.19613850405328
BNDL_6LMATW,14,19364.37,99,2.0,92.84252469871211
BNDL_6LWFUX,19,94273.82,162,4.0,96.73504266613998
BNDL_6M3UEZ,43,96204.86,61,4.0,97.27352651414908
BNDL_6M5LIM,14,55704.47,125,2.0,96.85842087717556
BNDL_6MA5DW,49,43702.88,118,2.0,86.76975064343586
BNDL_6MGDHN,51,24006.15,34,3.0,92.77685093194869
BNDL_6MI23J,36,5333.62,21,4.0,85.82576186529974
BNDL_6MLC0P,42,87057.66,131,3.0,93.68005066986639
BNDL_6MO96C,46,24725.62,97,1.0,81.95394089207875
BNDL_6MPF6M,11,21882.81,56,3.0,97.18500503363143
BNDL_6MPVEB,32,83911.78,189,4.0,92.79243033576454
BNDL_6MRUGS,51,80595.15,49,1.0,96.89931714253277
BNDL_6MXJYO,15,98026.03,33,2.0,99.49503208484522
BNDL_6N0SB2,21,66406.22,170,2.0,94.62399757131185
BNDL_6NC86I,57,20512.41,160,4.0,55.53911022644341
BNDL_6NDSNG,68,99193.93,61,3.0,95.8182925104389
BNDL_6NGHR1,63,38669.87,106,4.0,82.73074101361085
BNDL_6NUSQJ,30,80535.93,112,3.0,95.82794909054878
BNDL_6NVG79,41,95950.46,26,2.0,98.88901001621045
BNDL_6NVM3V,33,19748.85,26,3.0,95.65544322833988
BNDL_6O2DJR,65,48478.79,156,3.0,79.0836363696371
BNDL_6O52YO,26,59489.33,80,4.0,96.50357467465173
BNDL_6O6F0M,18,72732.08,192,2.0,95.2483140864389
BNDL_6O6WZ2,49,61601.42,107,4.0,91.48883256262599
BNDL_6OHFCZ,30,46935.58,110,3.0,92.96908656503233
BNDL_6OJ5U0,25,83284.73,109,2.0,96.72809169219856
BNDL_6OL67L,41,30400.69,84,4.0,88.67130976303498
BNDL_6OMOHK,51,69969.86,115,2.0,91.61781944397201
BNDL_6ONH7D,45,53638.22,167,4.0,85.98946795773611
BNDL_6OPATP,46,87778.05,15,1.0,99.21392648845583
BNDL_6OSR2G,57,86497.48,74,3.0,95.12355735681548
BNDL_6OVTWH,37,65398.05,79,2.0,95.53044777328988
BNDL_6OWV8D,58,98996.81,123,4.0,92.79370719117111
BNDL_6OYRGE,27,81539.18,142,3.0,95.29796595943202
BNDL_6P1T1D,33,64250.6,112,1.0,94.24752453673584
BNDL_6P4HKC,54,18373.19,26,3.0,92.35843095292651
BNDL_6PTBRV,10,22513.41,193,2.0,91.42733153262877
BNDL_6Q27UH,50,10070.21,197,3.0,2.1867468503635887
BNDL_6QHAFC,34,94324.61,137,3.0,95.06173415400286
BNDL_6QJEZ0,25,47696.81,181,2.0,90.51299237831628
BNDL_6QMEN1,20,70737.24,77,2.0,97.82292891269154
BNDL_6QRG4B,17,67358.92,108,1.0,97.27430309155788
BNDL_6R7DFX,49,86972.99,48,4.0,97.29571215155418
BNDL_6RA4GN,53,43820.59,77,4.0,90.68702634994189
BNDL_6RLE3M,69,48135.27,135,2.0,80.6482855502836
BNDL_6RP3PV,69,1995.01,120,1.0,-315.0355136064481
BNDL_6RZBWD,62,88486.69,50,3.0,96.49664825297455
BNDL_6S4MQ5,23,90163.3,79,3.0,97.9847676382741
BNDL_6S6KED,48,51686.23,20,4.0,98.14263876471547
BNDL_6S83BR,24,97387.52,142,2.0,96.5005783081857
BNDL_6SFO9S,45,1033.15,57,1.0,-148.26985432899383
BNDL_6SI8NI,36,12078.49,65,1.0,80.62671741252426
BNDL_6SXV6H,26,55417.76,47,1.0,97.7949307225698
BNDL_6T4UWM,48,22941.27,38,2.0,92.04926318377318
BNDL_6T62B3,58,58631.72,144,3.0,85.75515096606411
BNDL_6TBMJV,16,42119.75,168,4.0,93.61819573952836
BNDL_6TECXM,11,57438.03,38,1.0,99.27225916348455
BNDL_6THNVT,31,47620.94,14,3.0,99.08863621759672
BNDL_6TN3Z3,32,4570.07,4,3.0,97.19916762762934
BNDL_6TQPFW,17,67812.48,80,2.0,97.99446945459007
BNDL_6TR19C,60,30814.59,100,1.0,80.52870409763688
BNDL_6TUHB8,28,93358.17,75,2.0,97.75059858178454
BNDL_6TV9MM,52,10884.07,73,1.0,65.1233408090907
BNDL_6TXQZ7,14,53948.23,66,2.0,98.28724686611591
BNDL_6U8G0X,40,62336.76,37,4.0,97.62579896677337
BNDL_6UH1H3,67,63958.35,97,2.0,89.83869971629976
BNDL_6UP025,35,40753.44,127,4.0,89.09294528265589
BNDL_6UQRPE,38,18526.14,168,2.0,65.54058211802351
BNDL_6UR706,63,89634.35,79,2.0,94.44744118744656
BNDL_6UX2MZ,26,90867.28,100,4.0,97.13868402355611
BNDL_6UZ3JB,29,67888.3,101,4.0,95.68555995657573
BNDL_6V0J7K,61,22502.93,15,3.0,95.93386283475085
BNDL_6V3C4H,49,73575.49,80,3.0,94.6721387788243
BNDL_6VCF9J,60,88998.06,170,1.0,88.53907602030876
BNDL_6VEVYD,47,78288.43,163,2.0,90.2143905555393
BNDL_6VEZ0P,24,65416.08,144,3.0,94.71689529546865
BNDL_6VJBK9,52,75744.36,27,3.0,98.1463966426015
BNDL_6VUUQF,21,38120.9,67,1.0,96.30911127491744
BNDL_6VW2PN,54,15845.7,144,1.0,50.926749843806206
BNDL_6VWFZ1,66,99892.02,81,3.0,94.6482211491969
BNDL_6W6P2D,20,9351.96,153,1.0,67.2795863113187
BNDL_6W8BBC,27,16549.08,40,4.0,93.47395746470498
BNDL_6WEZ1T,41,38171.86,109,3.0,88.29242274282679
BNDL_6WHYPT,56,78684.66,97,1.0,93.0964942849089
BNDL_6WLFOT,19,62070.41,1,2.0,99.9693896012609
BNDL_6X3HJ3,38,21308.32,67,1.0,88.05161551919626
BNDL_6XDF7N,50,92104.98,115,2.0,93.75712366475733
BNDL_6XKAP2,48,15631.06,155,2.0,52.40246022982446
BNDL_6XLGJY,52,65642.83,186,3.0,85.26571752010082
BNDL_6XM4CG,37,30077.63,141,2.0,82.65488338010675
BNDL_6XPGH2,53,11982.06,117,2.0,48.2476302071597
BNDL_6XR3ZX,17,71317.46,128,2.0,96.94885375895328
BNDL_6XYWLW,44,62145.59,102,2.0,92.77824862552596
BNDL_6Y2G7M,11,74230.49,66,1.0,99.02196523288475
BNDL_6Y351A,49,19109.56,128,3.0,67.17873148309013
BNDL_6YAOIX,31,30217.39,106,4.0,89.12546715649499
BNDL_6YB70R,50,53264.36,128,3.0,87.98446090406418
BNDL_6YBP6S,46,23384.8,132,4.0,74.03441551777222
BNDL_6YC3OW,43,98131.13,15,3.0,99.34271622063252
BNDL_6YC505,18,31842.09,142,1.0,91.97288871427723
BNDL_6YFP1S,42,85079.05,186,1.0,90.81795107021058
BNDL_6YP95S,20,80610.02,194,3.0,95.18670259602963
BNDL_6YYH0V,47,64011.09,165,3.0,87.8849118176241
BNDL_6Z2O8Z,45,59481.34,8,2.0,99.39476817435519
BNDL_6ZJF2X,65,13080.69,5,2.0,97.51542158708753
BNDL_6ZU8LK,58,20983.15,105,1.0,70.97671226674737
BNDL_6ZWXRH,68,62443.25,177,2.0,80.72489820757247
BNDL_702J51,13,95242.4,59,4.0,99.19468640017472
BNDL_703HME,44,89667.45,59,1.0,97.10485800588731
BNDL_7055XD,34,38094.94,188,4.0,83.2208687032976
BNDL_708JQE,18,51372.49,14,3.0,99.5094650853015
BNDL_70BCTC,19,24631.86,152,2.0,88.27534745650551
BNDL_70C1EY,14,6092.13,190,2.0,56.33711033743535
BNDL_7177EI,64,88216.31,79,1.0,94.26863354406912
BNDL_718Z08,28,57168.83,52,2.0,97.45315760354025
BNDL_71HOJZ,17,56062.93,158,3.0,95.20895536498003
BNDL_71I0HE,18,41574.77,57,1.0,97.53215712317831
BNDL_71MM5M,43,20791.8,178,3.0,63.18741042141613
BNDL_71TF9F,33,97957.36,66,1.0,97.77658360739817
BNDL_721NDU,12,77830.92,143,3.0,97.79522071690788
BNDL_723BBM,22,15437.64,128,3.0,81.75886987907478
BNDL_727MZ7,24,82042.71,50,3.0,98.53734719391888
BNDL_72BAW1,20,14554.58,16,2.0,97.80137935962425
BNDL_72CTVM,46,71403.6,114,3.0,92.65583247903467
BNDL_72ITTP,60,56095.59,58,3.0,93.79630377361215
BNDL_72O3SS,62,38390.35,197,2.0,68.18471308544986
BNDL_73211J,21,71661.43,32,1.0,99.06225706073685
BNDL_736MYF,31,52238.45,36,1.0,97.86364258510733
BNDL_737HSN,34,4932.51,189,1.0,-30.27849918195806
BNDL_73AUBV,19,39711.57,80,4.0,96.17240013426817
BNDL_73SMN0,18,2188.25,160,3.0,-31.61201873643322
BNDL_748QA3,16,48454.09,187,1.0,93.82508267103974
BNDL_74CJ1R,38,7861.04,63,1.0,69.54601426783225
BNDL_74K3ZS,41,52078.73,63,4.0,95.04020163318114
BNDL_74QQY0,29,47643.3,113,3.0,93.12180306569864
BNDL_74Y4PA,58,19667.96,80,4.0,76.40833111314036
BNDL_756EG4,46,22500.34,73,2.0,85.07578107708595
BNDL_759CPT,36,23144.83,26,2.0,95.95590030257297
BNDL_75ACIN,11,15908.78,36,1.0,97.5108084969432
BNDL_75BM0C,19,92086.37,128,1.0,97.35900112036124
BNDL_75FVST,41,40115.07,153,4.0,84.36248522064152
BNDL_75WVTI,47,51467.14,110,4.0,89.95475559745499
BNDL_75X0HA,38,33374.55,27,4.0,96.92580124675838
BNDL_761BYR,14,30102.09,191,3.0,91.11689587002098
BNDL_763MS5,54,47089.11,175,1.0,79.93166572908258
BNDL_763VB8,21,93596.97,108,4.0,97.57684463503466
BNDL_763WWF,30,34019.68,109,4.0,90.38791664119121
BNDL_76491O,25,49329.1,138,3.0,93.00615660938473
BNDL_765PD8,69,34595.71,35,3.0,93.0193656959201
BNDL_767EGB,11,59749.47,180,2.0,96.68616307391514
BNDL_76BHVJ,61,75534.91,118,1.0,90.4706313941461
BNDL_76OGBR,69,10414.58,65,1.0,56.93537329397825
BNDL_76PPXC,35,3476.63,18,3.0,81.8790035177744
BNDL_76XKYQ,19,20950.37,173,2.0,84.3105396229279
BNDL_76YQK5,60,58651.28,1,2.0,99.89770044234328
BNDL_7702I7,60,14703.82,3,2.0,98.7758283221639
BNDL_77996B,42,30587.48,161,2.0,77.89291566353292
BNDL_77BEMI,34,3575.75,186,3.0,-76.85800181780046
BNDL_77GJE0,38,38818.22,136,3.0,86.68666414894861
BNDL_77H9F9,41,53003.06,89,4.0,93.1154918225476
BNDL_77TF56,62,15899.05,165,1.0,35.65653293750255
BNDL_7818AS,50,15913.78,93,4.0,70.78004094564585
BNDL_787HU7,20,17865.65,156,3.0,82.53631969729621
BNDL_788FE0,69,72411.85,83,1.0,92.0910734914244
BNDL_78FLK3,50,77351.01,105,4.0,93.21275830787471
BNDL_78O34M,30,87492.4,169,3.0,94.20521096689541
BNDL_78R45X,45,95634.02,164,2.0,92.28308085344526
BNDL_78RSYC,24,23461.16,45,4.0,95.39664705410985
BNDL_78TT9A,69,18225.7,55,1.0,79.1777544895395
BNDL_791C6T,23,46217.39,43,2.0,97.86011282766076
BNDL_794R1B,37,4182.1,50,3.0,55.76385069701825
BNDL_79DELN,46,32335.41,187,1.0,73.39758487676514
BNDL_79GNM5,39,23341.04,67,2.0,88.80512607835811
BNDL_79LJTB,28,71489.21,139,4.0,94.55582178065754
BNDL_79SWIK,38,67533.17,14,1.0,99.21223896346048
BNDL_79ZLIU,58,58371.28,194,3.0,80.72339684858719
BNDL_7A69IB,51,95295.4,121,4.0,93.52434640077065
BNDL_7ACCT7,26,65923.32,124,3.0,95.10946960802337
BNDL_7AGE4M,65,13698.48,87,1.0,58.71804754980114
BNDL_7AGF6J,16,34733.19,102,1.0,95.30132418012857
BNDL_7B241W,35,53871.74,195,2.0,87.33101993735491
BNDL_7BF1OL,61,56232.27,162,1.0,82.42646082045061
BNDL_7BF97P,56,65004.99,1,3.0,99.91385276730294
BNDL_7BQLK4,44,15560.77,141,3.0,60.13050768053252
BNDL_7C16FD,24,86204.06,33,4.0,99.08124976944241
BNDL_7C6ZXM,58,76111.57,15,2.0,98.85694119829613
BNDL_7CBAT6,48,21636.82,25,3.0,94.45389849340152
BNDL_7CH4BQ,49,98582.6,63,1.0,96.8686157597791
BNDL_7CJTHM,58,18633.72,55,2.0,82.88049836532909
BNDL_7CKEK3,40,26058.11,129,4.0,80.19810339276333
BNDL_7CO0B0,14,19973.08,175,4.0,87.73348927656626
BNDL_7D91WJ,45,79670.63,128,3.0,92.77023415027595
BNDL_7DCP3W,43,9800.11,15,1.0,93.41844122157814
BNDL_7DDONI,30,15116.48,141,1.0,72.01729503164758
BNDL_7DG6U6,53,19181.25,94,2.0,74.02671880091235
BNDL_7DL0NV,55,4681.89,126,3.0,-48.01714692143557
BNDL_7DSJNH,47,49763.81,63,1.0,94.04989288400546
BNDL_7DZRBS,12,81206.05,51,1.0,99.24636157035098
BNDL_7E2BNQ,54,40355.61,172,3.0,76.98461254829255
BNDL_7EE9EF,34,20382.68,37,4.0,93.82809326349626
BNDL_7EEA27,30,98540.43,75,3.0,97.71667324772177
BNDL_7EJ0LP,47,67609.68,155,1.0,89.22491572212736
BNDL_7EMF0P,33,85005.29,155,3.0,93.98272742790478
BNDL_7EMRBF,12,71136.03,10,4.0,99.83130911297692
BNDL_7EODAI,25,79918.19,172,3.0,94.61949776390081
BNDL_7F62B2,43,34124.55,192,3.0,75.8062743684532
BNDL_7F7RCA,36,21232.37,56,4.0,90.5050637305209
BNDL_7F9ZV7,28,10267.39,87,4.0,76.27439884917199
BNDL_7FD1X0,45,75329.72,87,1.0,94.80284806580988
BNDL_7FG8R5,10,27210.44,58,4.0,97.8684651920366
BNDL_7FJIJ6,52,50399.58,171,4.0,82.35699583210813
BNDL_7FKT3R,38,68519.01,158,4.0,91.23746825880876
BNDL_7FX0CC,56,81604.18,53,1.0,96.36293140866069
BNDL_7G0LTH,68,60827.55,98,1.0,89.04443792327655
BNDL_7G2OFW,12,90733.14,161,4.0,97.87067878395919
BNDL_7G90Q3,61,11966.08,30,3.0,84.70677113975505
BNDL_7GDGR3,53,10584.26,161,4.0,19.380287332321767
BNDL_7GFV7D,34,10527.02,93,4.0,69.96300947466615
BNDL_7GPTCI,69,97756.76,161,2.0,88.63608000101476
BNDL_7GRDID,15,32961.09,160,2.0,92.7186873977772
BNDL_7GTEIZ,55,57390.66,123,1.0,88.21236765703688
BNDL_7H3XNF,45,44294.92,10,1.0,98.98408214756907
BNDL_7HBYLJ,31,17198.29,123,4.0,77.82919115795815
BNDL_7HEBKL,48,20835.88,187,4.0,56.920466042231
BNDL_7HHHCB,58,74174.05,154,4.0,87.9580527152016
BNDL_7HHI9N,14,67190.51,10,3.0,99.79163724162832
BNDL_7HSVGK,50,34046.49,37,3.0,94.56625337883582
BNDL_7HTE7V,54,97236.09,158,2.0,91.22548016893728
BNDL_7HU61M,45,41942.1,176,3.0,81.11682533778709
BNDL_7HVBRB,21,33022.54,79,2.0,94.97615870856694
BNDL_7HZUPB,31,37511.24,197,1.0,83.719546461274
BNDL_7HZVAT,21,79164.22,189,1.0,94.98637136827723
BNDL_7I57PA,49,29037.8,128,1.0,78.40056753610811
BNDL_7I92D0,27,5070.21,89,3.0,52.605513381102554
BNDL_7IAYZ5,59,68010.51,59,3.0,94.88167343547343
BNDL_7IL42F,55,18780.41,26,2.0,92.38568274068564
BNDL_7IMTGF,60,88296.75,97,2.0,93.4085909164267
BNDL_7IR9PT,24,98837.78,142,4.0,96.55192579193907
BNDL_7IRMH0,67,27461.82,115,3.0,71.94286467539295
BNDL_7IV9BV,22,65732.4,60,2.0,97.99185789656242
BNDL_7J0LTM,58,17971.82,124,4.0,59.981793719278286
BNDL_7J0QN4,37,90171.1,182,4.0,92.53197532247029
BNDL_7JDOCD,27,95194.57,85,1.0,97.58914820456671
BNDL_7JDOG4,65,45442.2,176,1.0,74.82516251413884
BNDL_7JMTBG,34,41558.25,62,2.0,94.92760161941372
BNDL_7JNOGQ,61,8800.26,196,4.0,-35.85962232934027
