Customer_ID,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,Subscription_Tier,Subscription_Length,CLTV
CUST_63IL6M,38932.18,109,3.0,Standard,24.0,973304.5
CUST_63UKWS,96677.99,123,2.0,Basic,28.0,2803661.71
CUST_6445OI,65257.12,145,1.0,Basic,20.0,1370399.52
CUST_644C2W,20295.83,113,1.0,Standard,16.0,345029.11000000004
CUST_64BC7S,81839.45,46,1.0,Basic,14.0,1227591.75
CUST_64EF4Z,37129.17,113,2.0,Basic,9.0,371291.69999999995
CUST_64PZW6,60123.95,106,1.0,Premium,15.0,961983.2
CUST_64RBM9,61755.68,1,1.0,Basic,5.0,370534.08
CUST_656IAW,65173.4,78,3.0,Premium,14.0,977601.0
CUST_65DRL8,69827.25,126,3.0,Standard,27.0,1955163.0
CUST_65EQ1X,20098.67,133,3.0,Basic,29.0,602960.1
CUST_65ICUZ,6507.08,123,2.0,Basic,21.0,143155.76
CUST_65NFB2,27079.07,164,4.0,Basic,24.0,676976.75
CUST_65OZK2,80194.41,197,4.0,Basic,32.0,2646415.5300000003
CUST_65RRUS,43598.74,14,4.0,Premium,4.0,217993.69999999998
CUST_669GB3,4653.09,59,3.0,Premium,11.0,55837.08
CUST_66C2G1,71317.46,128,2.0,Standard,22.0,1640301.58
CUST_66JS0A,65642.83,186,3.0,Basic,11.0,787713.96
CUST_66R53C,83236.55,25,2.0,Basic,23.0,1997677.2000000002
CUST_671188,60817.62,72,2.0,Standard,19.0,1216352.4000000001
CUST_671FE2,99553.8,37,2.0,Basic,18.0,1891522.2
CUST_677XPY,98364.8,18,3.0,Premium,32.0,3246038.4
CUST_6789ZV,52804.29,10,2.0,Basic,13.0,739260.06
CUST_6798UX,36617.3,32,2.0,Standard,22.0,842197.9
CUST_67AR8S,53160.41,105,2.0,Standard,15.0,850566.56
CUST_67G221,88795.8,133,1.0,Premium,35.0,3196648.8000000003
CUST_67OZ1I,63387.62,90,2.0,Premium,23.0,1521302.8800000001
CUST_67QGEO,81902.94,64,2.0,Premium,28.0,2375185.2600000002
CUST_67QM9D,43491.18,81,2.0,Basic,6.0,304438.26
CUST_67RV1Q,59270.35,163,2.0,Basic,14.0,889055.25
CUST_67WIZ9,41663.84,4,3.0,Standard,25.0,1083259.8399999999
CUST_67ZEWR,63889.01,38,3.0,Premium,9.0,638890.1
CUST_681DB9,1608.8,31,1.0,Basic,20.0,33784.799999999996
CUST_685EKJ,21567.2,73,4.0,Standard,27.0,603881.6
CUST_689E8V,64950.15,10,4.0,Premium,18.0,1234052.85
CUST_68DBEY,52462.01,172,2.0,Standard,23.0,1259088.24
CUST_68EU8H,28633.28,113,4.0,Basic,9.0,286332.8
CUST_68FOX0,22172.64,116,3.0,Basic,22.0,509970.72
CUST_68FQJ8,56345.26,164,3.0,Standard,32.0,1859393.58
CUST_68JC3H,9216.93,92,1.0,Standard,9.0,92169.3
CUST_68MW44,34130.77,149,1.0,Basic,9.0,341307.69999999995
CUST_68N03I,67726.25,157,4.0,Premium,6.0,474083.75
CUST_68TYQS,6626.86,76,1.0,Basic,14.0,99402.9
CUST_692HF2,6004.17,163,4.0,Basic,32.0,198137.61000000002
CUST_69PGKF,40477.4,50,2.0,Standard,29.0,1214322.0
CUST_69RK7Y,28794.63,44,3.0,Basic,28.0,835044.27
CUST_69U7YK,80610.02,194,3.0,Basic,18.0,1531590.3800000001
CUST_69ZROA,71367.21,67,2.0,Standard,29.0,2141016.3000000003
CUST_6A1GQQ,82787.83,88,2.0,Standard,33.0,2814786.22
CUST_6A2OFT,52707.13,71,2.0,Premium,22.0,1212263.99
CUST_6A6LEQ,69295.49,197,2.0,Premium,30.0,2148160.19
CUST_6AB24Z,23274.08,166,3.0,Basic,9.0,232740.80000000002
CUST_6AMD3I,19428.16,118,3.0,Premium,19.0,388563.2
CUST_6AQ089,71363.22,182,3.0,Premium,22.0,1641354.06
CUST_6AQPJC,65795.15,150,1.0,Premium,22.0,1513288.45
CUST_6AUTZI,40332.66,36,2.0,Standard,11.0,483991.92000000004
CUST_6AVD7A,64545.71,72,3.0,Basic,19.0,1290914.2
CUST_6B3YN8,71923.71,127,4.0,Basic,6.0,503465.97000000003
CUST_6B4P3D,27360.42,78,4.0,Basic,8.0,246243.77999999997
CUST_6BF5TW,85776.46,151,1.0,Basic,34.0,3002176.1
CUST_6BIHGD,75845.71,199,1.0,Basic,14.0,1137685.6500000001
CUST_6BKDMS,81023.92,193,2.0,Basic,11.0,972287.04
CUST_6BNZ6V,74463.98,78,2.0,Basic,4.0,372319.89999999997
CUST_6BTQYV,11416.65,68,1.0,Basic,33.0,388166.1
CUST_6BTYLP,94907.01,96,1.0,Premium,28.0,2752303.29
CUST_6BWP5N,25414.96,183,4.0,Standard,18.0,482884.24
CUST_6BXPR8,32799.77,56,3.0,Standard,1.0,65599.54
CUST_6BYS8C,61316.06,166,3.0,Basic,28.0,1778165.74
CUST_6C3ZD6,51271.16,49,2.0,Premium,34.0,1794490.6
CUST_6C9HEL,68763.33,100,4.0,Premium,23.0,1650319.92
CUST_6C9SF1,6595.06,118,4.0,Premium,35.0,237422.16
CUST_6CG73W,68342.76,176,1.0,Basic,4.0,341713.8
CUST_6CVS7Y,19724.86,68,1.0,Premium,10.0,216973.46000000002
CUST_6CW2US,94893.34,22,4.0,Premium,28.0,2751906.86
CUST_6CXH4X,66381.74,175,2.0,Premium,19.0,1327634.8
CUST_6D0K25,14459.49,20,2.0,Basic,25.0,375946.74
CUST_6D6ACO,14795.51,167,2.0,Standard,15.0,236728.16
CUST_6DHE6O,9378.2,12,4.0,Premium,5.0,56269.200000000004
CUST_6DK2PU,49531.65,44,1.0,Basic,29.0,1485949.5
CUST_6DKIFM,88811.81,128,3.0,Standard,32.0,2930789.73
CUST_6DMT2C,74244.12,39,2.0,Standard,28.0,2153079.48
CUST_6DS49R,76430.25,52,1.0,Basic,20.0,1605035.25
CUST_6DSACE,80091.36,130,2.0,Premium,14.0,1201370.4
CUST_6DZZ0N,76169.42,120,1.0,Premium,15.0,1218710.72
CUST_6E4JNO,78706.48,54,1.0,Standard,10.0,865771.2799999999
CUST_6E8PNU,76229.13,133,3.0,Standard,23.0,1829499.12
CUST_6EH32I,96196.14,42,2.0,Premium,23.0,2308707.36
CUST_6ELG7A,80595.15,49,1.0,Premium,6.0,564166.0499999999
CUST_6EOWC7,78468.19,66,4.0,Standard,10.0,863150.0900000001
CUST_6EQFG0,28112.77,5,3.0,Standard,2.0,84338.31
CUST_6F11NH,56860.23,182,3.0,Basic,9.0,568602.3
CUST_6F1G8R,46884.34,12,3.0,Basic,29.0,1406530.2
CUST_6F4PGO,9660.09,60,2.0,Premium,26.0,260822.43
CUST_6F56GG,30450.13,26,1.0,Standard,33.0,1035304.42
CUST_6F9F4A,50527.97,92,1.0,Basic,30.0,1566367.07
CUST_6F9MDV,82593.5,62,1.0,Premium,26.0,2230024.5
CUST_6FAOO4,53347.66,180,4.0,Standard,28.0,1547082.1400000001
CUST_6FC8U2,71008.35,33,1.0,Basic,16.0,1207141.9500000002
CUST_6FD4AN,85836.59,164,2.0,Standard,13.0,1201712.26
CUST_6FF3EO,23488.09,34,2.0,Standard,20.0,493249.89
CUST_6FMO0S,2528.11,99,3.0,Standard,12.0,32865.43
CUST_6FTLB3,38343.22,176,2.0,Basic,1.0,76686.44
CUST_6FZNLI,47327.23,4,1.0,Premium,20.0,993871.8300000001
CUST_6G9JGS,28229.03,107,4.0,Standard,14.0,423435.44999999995
CUST_6GAN58,11886.81,45,3.0,Premium,7.0,95094.48
CUST_6GJC6I,87984.77,82,1.0,Premium,10.0,967832.4700000001
CUST_6GK6RW,81547.34,21,2.0,Standard,30.0,2527967.54
CUST_6GV8IG,93731.98,40,4.0,Basic,34.0,3280619.3
CUST_6H12J4,24635.65,59,2.0,Basic,16.0,418806.05000000005
CUST_6HBQWD,19468.28,50,4.0,Basic,25.0,506175.27999999997
CUST_6HCROU,39558.08,126,3.0,Basic,16.0,672487.36
CUST_6HD20D,25573.88,83,1.0,Standard,22.0,588199.24
CUST_6HHAN7,39497.21,44,1.0,Premium,30.0,1224413.51
CUST_6HKTVG,85395.56,29,1.0,Premium,6.0,597768.9199999999
CUST_6HOV28,90527.35,131,2.0,Basic,32.0,2987402.5500000003
CUST_6HRX7L,40364.36,106,3.0,Basic,10.0,444007.96
CUST_6HTFZA,78632.17,22,4.0,Premium,17.0,1415379.06
CUST_6HUOY6,20070.77,79,2.0,Basic,20.0,421486.17
CUST_6I0JWE,90053.43,143,3.0,Premium,18.0,1711015.17
CUST_6ICA3X,53871.74,195,2.0,Basic,6.0,377102.18
CUST_6IITCM,43140.83,77,4.0,Basic,8.0,388267.47000000003
CUST_6IJ879,31321.77,134,4.0,Basic,9.0,313217.7
CUST_6IN69V,38390.35,197,2.0,Basic,12.0,499074.55
CUST_6ITBIV,61604.88,73,3.0,Basic,9.0,616048.7999999999
CUST_6IWROP,16142.1,119,2.0,Premium,3.0,64568.4
CUST_6IXDYG,12896.08,101,1.0,Premium,2.0,38688.24
CUST_6J2Z74,72318.73,155,3.0,Premium,23.0,1735649.52
CUST_6J9CP6,63599.22,95,1.0,Standard,21.0,1399182.84
CUST_6JKJAP,42388.08,41,2.0,Premium,29.0,1271642.4000000001
CUST_6JUOKV,21767.75,100,2.0,Basic,32.0,718335.75
CUST_6K0DM4,76793.28,52,3.0,Premium,15.0,1228692.48
CUST_6K58RZ,22139.75,122,4.0,Basic,6.0,154978.25
CUST_6K6O82,92563.75,149,3.0,Premium,1.0,185127.5
CUST_6K8WRB,66339.4,19,3.0,Premium,29.0,1990181.9999999998
CUST_6KCU6K,71646.7,111,4.0,Basic,35.0,2579281.1999999997
CUST_6KG8X9,97055.8,26,2.0,Standard,7.0,776446.4
CUST_6KIWLJ,85734.72,99,3.0,Basic,19.0,1714694.4
CUST_6KQ7WS,34844.59,12,1.0,Standard,14.0,522668.85
CUST_6KSNNJ,6130.09,147,2.0,Standard,31.0,196162.88
CUST_6KSTHY,78417.14,182,1.0,Premium,4.0,392085.7
CUST_6L0AR2,46682.43,173,2.0,Premium,11.0,560189.16
CUST_6L778G,14026.04,123,2.0,Premium,15.0,224416.64
CUST_6L7A1V,18378.19,59,1.0,Basic,5.0,110269.13999999998
CUST_6LHBI2,33385.93,188,3.0,Premium,3.0,133543.72
CUST_6LR3DE,18020.79,3,2.0,Standard,5.0,108124.74
CUST_6LRNJ0,1953.85,52,3.0,Standard,31.0,62523.2
CUST_6LZHSQ,49296.77,192,2.0,Basic,26.0,1331012.7899999998
CUST_6LZW72,85210.24,161,4.0,Basic,15.0,1363363.84
CUST_6M0JW1,50339.55,128,4.0,Standard,29.0,1510186.5
CUST_6M35Y2,10646.08,21,2.0,Standard,3.0,42584.32
CUST_6MJ4UV,4676.95,87,1.0,Premium,13.0,65477.299999999996
CUST_6MQE8B,59836.19,75,3.0,Standard,31.0,1914758.08
CUST_6MUXOZ,36954.23,33,4.0,Standard,13.0,517359.22000000003
CUST_6MZ8AM,56842.27,36,3.0,Premium,5.0,341053.62
CUST_6N6ZFL,10317.73,144,2.0,Basic,19.0,206354.59999999998
CUST_6N7UA9,1475.3,136,2.0,Standard,6.0,10327.1
CUST_6N948S,85344.39,103,2.0,Premium,23.0,2048265.3599999999
CUST_6NH6F2,94831.28,21,3.0,Basic,18.0,1801794.32
CUST_6NNJ1W,50461.56,102,1.0,Premium,26.0,1362462.1199999999
CUST_6NQWCZ,89292.69,154,1.0,Premium,14.0,1339390.35
CUST_6NWUOY,11910.57,116,1.0,Basic,29.0,357317.1
CUST_6O5D9N,44708.25,137,4.0,Basic,30.0,1385955.75
CUST_6OH9VX,44241.95,189,3.0,Premium,7.0,353935.6
CUST_6OMYTZ,96941.81,147,2.0,Basic,21.0,2132719.82
CUST_6PDSPQ,3843.38,137,2.0,Standard,18.0,73024.22
CUST_6PGXYX,14961.81,49,3.0,Basic,4.0,74809.05
CUST_6PLKSX,41236.8,61,4.0,Premium,31.0,1319577.6
CUST_6PP7SA,55258.57,166,1.0,Premium,1.0,110517.14
CUST_6PPXS5,72955.42,5,4.0,Premium,21.0,1605019.24
CUST_6PQT8P,15066.57,131,3.0,Premium,14.0,225998.55
CUST_6PRO96,14050.04,122,3.0,Premium,4.0,70250.20000000001
CUST_6PTL34,58103.0,92,1.0,Basic,29.0,1743090.0
CUST_6PVSL0,89086.74,153,3.0,Basic,26.0,2405341.98
CUST_6Q07TH,97603.2,3,2.0,Standard,17.0,1756857.5999999999
CUST_6QGR7N,21178.2,125,1.0,Premium,4.0,105891.0
CUST_6QMM6L,98329.78,143,2.0,Premium,18.0,1868265.82
CUST_6QTG8P,28115.09,129,2.0,Standard,1.0,56230.18
CUST_6R23DQ,11895.37,184,2.0,Premium,27.0,333070.36000000004
CUST_6R6G1V,71097.38,152,4.0,Basic,8.0,639876.42
CUST_6RAXXR,23709.45,103,2.0,Standard,32.0,782411.85
CUST_6RC3MK,12254.43,160,1.0,Basic,33.0,416650.62
CUST_6RCTJ6,96171.37,174,2.0,Premium,20.0,2019598.77
CUST_6RIYK4,41536.1,31,3.0,Premium,23.0,996866.3999999999
CUST_6RJ3JS,31828.55,120,4.0,Basic,30.0,986685.0499999999
CUST_6RM3CG,87247.68,144,4.0,Premium,6.0,610733.76
CUST_6RNMUV,72719.47,192,3.0,Premium,34.0,2545181.45
CUST_6RQTQP,82301.84,101,2.0,Premium,22.0,1892942.3199999998
CUST_6RSYRQ,7889.09,5,3.0,Premium,28.0,228783.61000000002
CUST_6RVKOQ,41519.62,149,3.0,Basic,15.0,664313.92
CUST_6RXXS0,33287.89,170,3.0,Standard,5.0,199727.34
CUST_6RYH86,26274.79,90,4.0,Premium,5.0,157648.74
CUST_6S8REG,89664.04,113,4.0,Premium,1.0,179328.08
CUST_6S9LZ4,14749.33,118,4.0,Premium,31.0,471978.56
CUST_6SA5XT,87577.51,6,3.0,Basic,16.0,1488817.67
CUST_6SALZP,87580.76,59,3.0,Basic,15.0,1401292.16
CUST_6SBLDR,99455.48,137,2.0,Standard,12.0,1292921.24
CUST_6SFKC9,73112.34,136,1.0,Standard,3.0,292449.36
CUST_6SGH7E,33425.5,122,3.0,Premium,30.0,1036190.5
CUST_6SMDK8,77964.8,15,1.0,Premium,22.0,1793190.4000000001
CUST_6SMJ6I,46442.8,146,4.0,Premium,2.0,139328.40000000002
CUST_6SO2SD,36400.6,126,4.0,Standard,14.0,546009.0
CUST_6STL0W,27322.53,85,4.0,Premium,2.0,81967.59
CUST_6T53MV,30529.65,34,4.0,Standard,18.0,580063.35
CUST_6TBY6K,95740.12,159,1.0,Premium,32.0,3159423.96
CUST_6TDQH3,60785.55,82,4.0,Basic,1.0,121571.1
CUST_6TLA3X,98720.25,8,4.0,Basic,15.0,1579524.0
CUST_6TLZ0Q,52609.16,111,4.0,Premium,21.0,1157401.52
CUST_6TT2C2,18780.41,26,2.0,Basic,15.0,300486.56
CUST_6TUD7K,14148.88,186,4.0,Standard,1.0,28297.76
CUST_6TXWX7,62806.58,139,2.0,Basic,34.0,2198230.3000000003
CUST_6TZFFU,95015.53,154,1.0,Premium,2.0,285046.58999999997
CUST_6U0VG9,93563.28,43,4.0,Standard,22.0,2151955.44
CUST_6U21QF,99569.7,2,1.0,Basic,30.0,3086660.6999999997
CUST_6U83KZ,3711.79,173,2.0,Premium,5.0,22270.739999999998
CUST_6UCQ8D,11127.1,57,2.0,Basic,31.0,356067.2
CUST_6UL5J1,60272.91,5,2.0,Premium,20.0,1265731.11
CUST_6UNZTK,2828.61,81,3.0,Premium,4.0,14143.050000000001
CUST_6USCEM,25044.15,120,4.0,Basic,33.0,851501.1000000001
CUST_6UWBIN,79718.02,52,1.0,Standard,30.0,2471258.62
CUST_6V045O,90250.92,182,2.0,Basic,4.0,451254.6
CUST_6VG9UX,14062.2,133,2.0,Basic,29.0,421866.0
CUST_6VRV3A,88444.11,2,3.0,Standard,26.0,2387990.97
CUST_6VTOBG,55822.68,163,3.0,Basic,4.0,279113.4
CUST_6VV1RM,88970.78,150,4.0,Standard,14.0,1334561.7
CUST_6VVAF6,30100.39,117,1.0,Basic,5.0,180602.34
CUST_6W371C,3402.79,118,3.0,Premium,28.0,98680.91
CUST_6W4KLF,19181.18,96,2.0,Basic,10.0,210992.98
CUST_6W6MD6,20354.71,136,2.0,Premium,11.0,244256.52
CUST_6W6R94,61422.41,33,1.0,Basic,33.0,2088361.9400000002
CUST_6WIJM5,27512.95,41,4.0,Standard,29.0,825388.5
CUST_6WJWOV,9339.23,111,1.0,Basic,4.0,46696.149999999994
CUST_6WOVAI,18316.38,155,3.0,Standard,28.0,531175.02
CUST_6WYCXQ,41469.19,147,2.0,Premium,10.0,456161.09
CUST_6XK9SH,38536.95,102,1.0,Basic,24.0,963423.7499999999
CUST_6XNKK5,4036.5,156,4.0,Premium,11.0,48438.0
CUST_6XS9Y8,60908.07,186,3.0,Standard,29.0,1827242.1
CUST_6Y1BOW,66710.83,69,3.0,Standard,32.0,2201457.39
CUST_6Y8PZV,44759.27,64,4.0,Basic,7.0,358074.16
CUST_6YC7VO,64289.64,124,2.0,Basic,9.0,642896.4
CUST_6YHCRF,14979.61,9,4.0,Premium,9.0,149796.1
CUST_6YVLC2,56974.23,158,1.0,Standard,1.0,113948.46
CUST_6YYRI4,95297.72,83,2.0,Premium,14.0,1429465.8
CUST_6Z0XT9,81395.68,166,2.0,Standard,20.0,1709309.2799999998
CUST_6Z37W7,65107.81,114,1.0,Basic,12.0,846401.53
CUST_6Z61EG,27760.65,155,2.0,Basic,28.0,805058.8500000001
CUST_6Z7BHR,72165.99,105,2.0,Basic,35.0,2597975.64
CUST_6Z9JM5,81117.82,55,4.0,Premium,33.0,2758005.8800000004
CUST_6ZB272,55187.57,129,2.0,Premium,21.0,1214126.54
CUST_6ZEL32,39518.65,130,2.0,Basic,26.0,1067003.55
CUST_6ZF4VJ,33379.12,67,1.0,Standard,22.0,767719.76
CUST_6ZL19D,41725.7,159,1.0,Basic,17.0,751062.6
CUST_700XJ3,82867.69,53,1.0,Basic,28.0,2403163.0100000002
CUST_70DRST,26867.67,104,1.0,Premium,25.0,698559.4199999999
CUST_70GBV9,54358.6,179,2.0,Premium,25.0,1413323.5999999999
CUST_70PKXB,38030.41,79,3.0,Standard,10.0,418334.51
CUST_71HJ9V,59971.8,149,4.0,Standard,8.0,539746.2000000001
CUST_71IF9G,78574.62,117,3.0,Basic,24.0,1964365.5
CUST_71S6PB,46490.17,25,1.0,Basic,27.0,1301724.76
CUST_71VF86,85530.51,68,2.0,Basic,21.0,1881671.22
CUST_725U55,25265.78,1,1.0,Standard,16.0,429518.26
CUST_72CTAR,36702.1,22,1.0,Standard,23.0,880850.3999999999
CUST_72ILSD,92042.36,87,4.0,Standard,26.0,2485143.72
CUST_72MV7X,52150.69,33,3.0,Standard,9.0,521506.9
CUST_72TPGN,67483.92,12,3.0,Premium,33.0,2294453.28
CUST_72YEAA,90524.16,9,3.0,Premium,27.0,2534676.48
CUST_733W2Z,37090.3,69,3.0,Basic,14.0,556354.5
CUST_736LSH,57695.7,149,4.0,Standard,9.0,576957.0
CUST_736T82,43573.08,39,2.0,Basic,22.0,1002180.8400000001
CUST_73M9B5,28928.25,10,3.0,Standard,2.0,86784.75
CUST_73T2EP,69147.64,56,2.0,Basic,2.0,207442.91999999998
CUST_73U5UW,21427.93,18,3.0,Premium,23.0,514270.32
CUST_73WQ2R,89391.33,170,4.0,Basic,28.0,2592348.57
CUST_73YF32,72212.92,154,4.0,Basic,9.0,722129.2
CUST_74LCD6,80790.13,67,3.0,Standard,18.0,1535012.4700000002
CUST_74OP7B,66244.78,66,1.0,Basic,22.0,1523629.94
CUST_750OWX,98620.59,185,1.0,Premium,2.0,295861.77
CUST_750WMU,69772.4,163,2.0,Basic,19.0,1395448.0
CUST_7520T9,27559.33,141,4.0,Premium,23.0,661423.92
CUST_757C6Q,83778.06,9,2.0,Premium,8.0,754002.54
CUST_758CEH,2772.98,197,2.0,Premium,20.0,58232.58
CUST_75IJHK,67620.62,68,3.0,Standard,8.0,608585.58
CUST_75UNOZ,11138.3,124,2.0,Basic,33.0,378702.19999999995
CUST_75UQQR,92245.01,21,3.0,Basic,6.0,645715.07
CUST_76056O,73545.47,136,1.0,Standard,24.0,1838636.75
CUST_764059,69845.04,55,2.0,Basic,12.0,907985.5199999999
CUST_76CJRU,1654.73,140,2.0,Standard,4.0,8273.65
CUST_76DXUW,40095.67,47,1.0,Basic,10.0,441052.37
CUST_76RXTN,74830.32,129,3.0,Premium,16.0,1272115.4400000002
CUST_76W60S,47143.2,82,4.0,Basic,29.0,1414296.0
CUST_76YR9J,99310.06,128,2.0,Standard,1.0,198620.12
CUST_76YWH8,65033.45,157,4.0,Standard,34.0,2276170.75
CUST_771Y4T,51371.21,22,2.0,Premium,14.0,770568.15
CUST_77AXT1,41764.97,72,1.0,Basic,10.0,459414.67000000004
CUST_77CXCK,55478.2,186,1.0,Standard,29.0,1664346.0
CUST_77MW02,36477.33,26,1.0,Premium,4.0,182386.65000000002
CUST_77TCRT,57996.41,115,2.0,Basic,33.0,1971877.9400000002
CUST_7817CF,9437.82,5,3.0,Basic,29.0,283134.6
CUST_787T67,81474.58,32,1.0,Basic,9.0,814745.8
CUST_7883FI,74751.26,167,2.0,Premium,12.0,971766.3799999999
CUST_78CE5T,73943.13,92,4.0,Premium,18.0,1404919.4700000002
CUST_78NFLL,86723.05,63,2.0,Basic,10.0,953953.55
CUST_78P8ON,23618.85,39,2.0,Premium,11.0,283426.19999999995
CUST_78PILR,84417.12,18,2.0,Premium,17.0,1519508.16
CUST_78TFLH,34150.18,52,3.0,Standard,9.0,341501.8
CUST_793R08,24932.08,5,3.0,Standard,18.0,473709.52
CUST_79GKFE,6627.05,133,4.0,Premium,24.0,165676.25
CUST_79KAAT,86640.67,146,3.0,Standard,3.0,346562.68
CUST_79OJHZ,49025.97,151,1.0,Standard,17.0,882467.46
CUST_79PW52,66489.51,137,3.0,Basic,9.0,664895.1
CUST_79RWGN,14054.15,182,3.0,Standard,18.0,267028.85
CUST_79UX0B,49436.43,29,3.0,Premium,2.0,148309.29
CUST_79WTWR,36691.88,129,1.0,Premium,32.0,1210832.0399999998
CUST_7A1M6N,95295.4,121,4.0,Standard,26.0,2572975.8
CUST_7A500I,56069.33,4,3.0,Standard,2.0,168207.99
CUST_7A6QA7,24176.69,153,2.0,Premium,14.0,362650.35
CUST_7A8CHN,66406.43,14,4.0,Basic,2.0,199219.28999999998
CUST_7A9O7W,61419.79,183,2.0,Standard,31.0,1965433.28
CUST_7AE7UM,19224.7,155,1.0,Premium,1.0,38449.4
CUST_7AI4EH,43820.59,77,4.0,Basic,7.0,350564.72
CUST_7AIP9N,88197.3,65,4.0,Basic,17.0,1587551.4000000001
CUST_7AKDT0,69022.48,11,2.0,Premium,23.0,1656539.52
CUST_7ALZGB,47428.19,30,2.0,Premium,29.0,1422845.7000000002
CUST_7ANL3M,91170.22,119,1.0,Standard,24.0,2279255.5
CUST_7ARWAX,37815.51,54,1.0,Premium,20.0,794125.7100000001
CUST_7AT0ZH,25305.71,14,2.0,Standard,32.0,835088.4299999999
CUST_7B20RF,10295.02,60,3.0,Premium,14.0,154425.30000000002
CUST_7BAN88,80070.51,141,4.0,Premium,3.0,320282.04
CUST_7BL0HD,30309.34,117,2.0,Standard,2.0,90928.02
CUST_7BT9JS,30279.97,107,2.0,Premium,18.0,575319.43
CUST_7BVLSQ,88697.36,29,4.0,Standard,6.0,620881.52
CUST_7C0AIP,7948.32,44,2.0,Premium,33.0,270242.88
CUST_7C3WDE,18738.16,172,1.0,Premium,33.0,637097.44
CUST_7CD4L9,32082.7,140,2.0,Standard,7.0,256661.6
CUST_7CIXVE,23071.6,12,3.0,Standard,15.0,369145.6
CUST_7CPBCU,97149.07,41,2.0,Premium,34.0,3400217.45
CUST_7CPDFD,53467.78,183,3.0,Premium,10.0,588145.58
CUST_7CRV3X,24062.75,178,3.0,Standard,13.0,336878.5
CUST_7CX03L,37123.55,51,4.0,Standard,4.0,185617.75
CUST_7D40OC,84562.05,195,1.0,Basic,30.0,2621423.5500000003
CUST_7D5DK5,90118.81,168,1.0,Standard,9.0,901188.1
CUST_7DDTCG,8287.36,11,2.0,Basic,6.0,58011.520000000004
CUST_7DE1HE,88912.21,175,2.0,Standard,34.0,3111927.35
CUST_7DEXY8,49334.73,24,4.0,Basic,23.0,1184033.52
CUST_7E4ZL0,44423.06,25,4.0,Standard,29.0,1332691.7999999998
CUST_7E5TVT,8718.78,118,4.0,Basic,28.0,252844.62000000002
CUST_7E6GV0,71948.49,16,4.0,Premium,16.0,1223124.33
CUST_7EBJFR,11191.15,60,2.0,Standard,24.0,279778.75
CUST_7EP5HQ,16137.66,166,2.0,Basic,7.0,129101.28
CUST_7EQ2V3,61084.2,196,2.0,Premium,31.0,1954694.4
CUST_7ERCF6,78734.88,6,1.0,Premium,16.0,1338492.96
CUST_7ESQWI,67639.97,41,4.0,Basic,15.0,1082239.52
CUST_7ET2X5,89869.53,142,1.0,Basic,7.0,718956.24
CUST_7EVP6R,73917.66,175,4.0,Standard,27.0,2069694.48
CUST_7EZH07,81697.22,72,2.0,Standard,11.0,980366.64
CUST_7F2964,47337.19,67,4.0,Standard,16.0,804732.23
CUST_7FEJCN,84657.62,20,3.0,Standard,9.0,846576.2
CUST_7FSTA3,25954.93,115,1.0,Standard,25.0,674828.18
CUST_7FX5DT,9196.97,35,1.0,Standard,5.0,55181.81999999999
CUST_7FYHCI,39189.58,44,1.0,Standard,34.0,1371635.3
CUST_7G2V82,97883.34,174,1.0,Standard,15.0,1566133.44
CUST_7G5AQ8,78440.84,107,1.0,Premium,34.0,2745429.4
CUST_7G7IWD,54291.24,70,2.0,Basic,10.0,597203.64
CUST_7GCUBK,63829.08,180,1.0,Premium,12.0,829778.04
CUST_7GGHWE,54245.16,7,4.0,Premium,22.0,1247638.6800000002
CUST_7GGUGP,99737.27,125,4.0,Premium,31.0,3191592.64
CUST_7GLVQ3,45742.17,106,3.0,Standard,25.0,1189296.42
CUST_7GMYYC,10918.61,199,3.0,Basic,30.0,338476.91000000003
CUST_7GSUI1,74421.89,177,3.0,Standard,25.0,1934969.14
CUST_7GT69C,83217.37,182,4.0,Standard,3.0,332869.48
CUST_7GU0DR,92549.75,78,3.0,Premium,23.0,2221194.0
CUST_7GUFLX,77026.15,64,2.0,Basic,9.0,770261.5
CUST_7H0S3V,71125.85,175,4.0,Premium,11.0,853510.2000000001
CUST_7H2AAN,76559.99,67,1.0,Standard,4.0,382799.95
CUST_7H3E27,67137.4,12,2.0,Premium,20.0,1409885.4
CUST_7H5F57,9574.99,10,1.0,Basic,11.0,114899.88
CUST_7H60GA,11907.73,77,4.0,Premium,21.0,261970.06
CUST_7H7FFW,62314.01,52,4.0,Basic,16.0,1059338.17
CUST_7HFZ90,46412.08,36,2.0,Standard,28.0,1345950.32
CUST_7HSL8O,56894.65,87,1.0,Basic,20.0,1194787.6500000001
CUST_7HUC49,43066.01,68,3.0,Standard,11.0,516792.12
CUST_7HVW3W,26886.64,82,2.0,Premium,35.0,967919.04
CUST_7HXDAE,62689.25,27,2.0,Basic,13.0,877649.5
CUST_7I346Q,10709.9,89,3.0,Premium,3.0,42839.6
CUST_7I7BWR,76626.66,41,2.0,Premium,5.0,459759.96
CUST_7I9Z82,90899.51,169,1.0,Premium,27.0,2545186.28
CUST_7IJO4B,4093.32,109,3.0,Standard,12.0,53213.16
CUST_7ILDR2,87156.77,179,3.0,Standard,15.0,1394508.32
CUST_7IPXNY,12110.93,91,1.0,Premium,1.0,24221.86
CUST_7JAROM,65053.07,36,4.0,Premium,23.0,1561273.68
