Month,Discount_Level,Conversions,Revenue_Generated
2032-11,16,944,52743.89
2032-11,17,845,94502.83
2032-11,22,811,141315.55
2032-11,23,763,61584.48
2032-11,24,287,89656.09
2032-11,32,1223,64340.159999999996
2032-11,38,50,62598.02
2032-11,40,770,84309.59
2032-11,42,581,27755.35
2032-11,45,663,59481.34
2032-11,46,466,97015.44
2032-11,48,258,45905.24
2032-11,51,685,97085.41
2032-11,57,415,28947.45
2032-11,62,1053,133590.88
2032-11,65,348,61300.26
2032-11,66,329,4268.83
2032-11,67,664,63532.3
2032-11,69,193,27595.5
2032-12,10,1322,73052.27
2032-12,13,880,50220.76
2032-12,18,644,89068.98
2032-12,25,516,17933.79
2032-12,26,577,17135.17
2032-12,28,614,69628.12
2032-12,29,146,82621.46
2032-12,30,1074,96643.1
2032-12,31,445,53424.23
2032-12,32,413,127413.13999999998
2032-12,33,387,44004.17
2032-12,34,1469,114865.68000000001
2032-12,35,530,94727.97
2032-12,36,573,34402.38
2032-12,37,706,120730.45999999999
2032-12,38,873,31923.97
2032-12,41,912,5688.38
2032-12,42,933,80258.25
2032-12,44,43,89461.59
2032-12,46,655,66363.48
2032-12,47,814,33622.78
2032-12,49,425,42109.98
2032-12,52,418,7709.33
2032-12,53,1475,77424.37
2032-12,56,776,43561.46
2032-12,58,528,67680.15
2032-12,60,78,59185.76
2032-12,62,965,81845.81
2032-12,64,260,31546.48
2032-12,67,792,88361.82
2032-12,68,542,96197.83
2033-01,13,985,20168.03
2033-01,16,879,57262.32
2033-01,17,101,49567.39
2033-01,19,1026,124258.12999999999
2033-01,20,488,82314.05
2033-01,21,931,24044.89
2033-01,23,727,65841.51000000001
2033-01,27,863,68568.75
2033-01,29,590,75533.04
2033-01,31,1520,82947.65
2033-01,32,676,50129.06
2033-01,33,554,66491.3
2033-01,34,318,86314.74
2033-01,35,901,53160.41
2033-01,37,730,96087.42
2033-01,38,308,30710.77
2033-01,39,148,1668.05
2033-01,43,794,9800.11
2033-01,44,208,44175.92
2033-01,45,870,50711.04
2033-01,47,90,8718.78
2033-01,49,67,86972.99
2033-01,50,457,64145.76
2033-01,55,654,37968.57
2033-01,58,882,97389.95
2033-01,59,552,82652.68
2033-01,60,868,1892.17
2033-01,61,287,38714.51
2033-01,62,183,43327.4
2033-01,63,282,85396.4
2033-01,66,3,24959.68
2033-01,67,989,45401.83
2033-01,69,642,86962.19
2033-02,12,853,62590.11
2033-02,14,900,83190.93
2033-02,16,480,10820.6
2033-02,19,983,41904.94
2033-02,25,677,34844.59
2033-02,29,185,23971.62
2033-02,31,500,49655.74
2033-02,36,232,91226.62
2033-02,37,392,75687.68
2033-02,38,920,4698.33
2033-02,39,504,17312.85
2033-02,41,810,39008.56
2033-02,43,996,41082.6
2033-02,44,515,21498.55
2033-02,50,813,4236.32
2033-02,51,894,89111.56
2033-02,58,550,96555.49
2033-02,60,430,98800.06
2033-02,64,516,58305.4
2033-02,65,595,29290.89
2033-02,68,230,17862.28
2033-03,10,814,51739.7
2033-03,11,621,102707.66
2033-03,12,194,7276.19
2033-03,14,1735,219199.76
2033-03,15,940,127044.12
2033-03,16,624,48454.09
2033-03,17,927,59612.94
2033-03,18,320,35648.31
2033-03,22,35,92622.84
2033-03,26,941,44614.16
2033-03,27,659,50413.73
2033-03,28,1040,51694.72
2033-03,31,422,62638.590000000004
2033-03,32,729,57089.54
2033-03,33,735,37410.59
2033-03,35,250,63954.14
2033-03,38,519,94650.7
2033-03,39,525,98720.25
2033-03,41,1338,146273.26
2033-03,46,133,25694.57
2033-03,47,1406,130968.65
2033-03,48,479,90667.07
2033-03,54,107,16676.03
2033-03,58,184,48859.07
2033-03,59,570,85327.23
2033-03,62,412,37815.51
2033-03,63,630,57330.01
2033-03,66,680,13369.37
2033-03,68,27,80194.41
2033-03,69,804,107439.34
2033-04,12,524,112787.2
2033-04,18,729,56345.26
2033-04,19,1834,105847.41
2033-04,20,363,56312.45
2033-04,23,956,13854.99
2033-04,28,555,11520.36
2033-04,29,893,11773.05
2033-04,31,73,21714.72
2033-04,33,1250,153464.2
2033-04,34,965,42522.82
2033-04,35,210,71424.87
2033-04,40,34,91618.52
2033-04,42,848,32382.94
2033-04,44,792,122329.78
2033-04,45,386,97610.99
2033-04,46,700,78640.42
2033-04,47,181,15791.31
2033-04,49,908,44329.27
2033-04,50,540,60177.67
2033-04,51,672,146285.08000000002
2033-04,55,381,57466.32
2033-04,56,417,65897.29
2033-04,57,155,36819.88
2033-04,59,780,9354.0
2033-04,60,72,31228.23
2033-04,61,780,4672.63
2033-04,62,1362,13702.9
2033-04,63,945,146663.94
2033-04,64,119,72403.07
2033-04,65,505,99152.25
2033-05,13,829,7213.03
2033-05,22,319,35114.73
2033-05,25,594,79024.73
2033-05,27,552,74217.66
2033-05,28,1361,71866.69
2033-05,29,1334,146401.51
2033-05,32,51,76169.42
2033-05,33,90,66339.4
2033-05,37,95,99732.81
2033-05,40,402,41889.1
2033-05,41,1305,178434.91999999998
2033-05,42,773,59142.26
2033-05,44,498,45392.06
2033-05,46,770,75030.34
2033-05,47,133,46392.58
2033-05,50,312,13122.7
2033-05,52,531,130639.5
2033-05,55,946,99931.58
2033-05,57,1323,107534.88999999998
2033-05,60,666,56640.04
2033-05,61,932,49334.73
2033-05,63,195,92541.88
2033-05,66,169,6091.32
2033-05,68,923,59337.82
2033-05,69,369,30821.27
2033-06,10,474,46256.37
2033-06,11,145,17499.28
2033-06,12,948,71288.33
2033-06,15,591,13080.33
2033-06,18,183,46376.36
2033-06,19,921,29606.62
2033-06,20,497,87737.62
2033-06,23,554,9130.9
2033-06,24,859,96324.73
2033-06,25,790,39027.83
2033-06,26,1645,161535.87
2033-06,27,336,6110.09
2033-06,28,858,36985.22
2033-06,36,872,72719.47
2033-06,37,2,13445.75
2033-06,40,983,43977.9
2033-06,42,953,36983.43
2033-06,45,744,90971.18
2033-06,47,944,76509.54
2033-06,53,564,53705.01
2033-06,54,160,49157.56
2033-06,55,1546,109635.68000000001
2033-06,56,352,2807.91
2033-06,58,132,38384.59
2033-06,62,398,17849.81
2033-06,64,363,14516.71
2033-06,68,221,52982.48
2033-06,69,628,75937.27
2033-07,18,343,8057.49
2033-07,20,147,65012.43
2033-07,22,937,14250.98
2033-07,23,190,50912.21
2033-07,28,1031,120044.9
2033-07,31,805,9703.6
2033-07,34,763,16024.02
2033-07,35,405,37168.21
2033-07,41,272,151660.26
2033-07,45,495,96063.5
2033-07,46,828,23175.15
2033-07,47,829,115970.8
2033-07,50,388,75635.29
2033-07,52,745,77075.72
2033-07,53,746,63615.56
2033-07,54,637,56559.46
2033-07,56,781,20782.28
2033-07,57,805,30395.75
2033-07,58,383,58371.28
2033-07,60,325,81696.78
2033-07,61,893,67250.9
2033-07,63,970,76082.62
2033-07,65,298,56223.23
2033-07,66,992,32563.04
2033-08,10,1495,46603.97
2033-08,13,538,75861.16
2033-08,17,838,87942.0
2033-08,18,771,18374.16
2033-08,21,527,95883.14
2033-08,25,707,6263.26
2033-08,29,274,39048.3
2033-08,32,1829,110376.84
2033-08,33,286,73730.19
2033-08,36,264,9503.31
2033-08,37,932,34327.99
2033-08,39,501,86599.61
2033-08,41,1554,22235.14
2033-08,45,961,87099.73
2033-08,47,588,84569.47
2033-08,50,290,80709.15
2033-08,51,610,29406.47
2033-08,52,328,35206.4
2033-08,56,937,17031.76
2033-08,57,946,21968.08
2033-08,61,190,58945.18
2033-08,63,760,51522.29
2033-08,64,768,59930.94
2033-08,65,821,25532.02
2033-08,66,706,91600.2
2033-08,67,921,85953.33
2033-09,11,441,193670.2
2033-09,17,285,42559.4
2033-09,18,716,131297.47999999998
2033-09,24,890,12340.71
2033-09,26,445,26775.41
2033-09,29,401,27361.81
2033-09,31,2246,222128.05
2033-09,32,91,77781.85
2033-09,33,495,3080.6
2033-09,37,989,4182.1
2033-09,41,449,89409.02
2033-09,44,1043,41190.85
2033-09,53,848,133338.59
2033-09,54,738,25975.38
2033-09,57,683,82425.13
2033-09,65,287,27315.0
2033-09,67,117,27561.02
2033-09,69,63,68808.16
2033-10,15,1056,63338.92
2033-10,19,237,74013.75
2033-10,21,916,73112.34
2033-10,22,583,4956.9
2033-10,23,219,41384.44
2033-10,24,576,109117.61
2033-10,25,56,31233.41
2033-10,29,670,85208.69
2033-10,34,545,88710.22
2033-10,35,453,25160.35
2033-10,38,790,37184.85
2033-10,42,1517,83391.86
2033-10,43,169,57063.26
2033-10,44,427,41007.36
2033-10,53,306,76674.4
2033-10,55,464,43578.39
2033-10,56,1282,81085.09
2033-10,57,981,98346.28
2033-10,58,825,89494.32
2033-10,63,158,69365.17
2033-10,64,786,93182.45
2033-11,14,921,181992.63
2033-11,21,449,47791.6
2033-11,22,659,64752.23
2033-11,23,652,1392.81
2033-11,24,626,15160.5
2033-11,28,877,84408.33
2033-11,31,915,63603.7
2033-11,33,112,78120.29
2033-11,35,484,29665.31
2033-11,36,657,42981.93
2033-11,37,52,65280.77
2033-11,38,9,67533.17
2033-11,40,532,97262.07
2033-11,41,690,44617.5
2033-11,42,987,57378.55
2033-11,43,964,42940.01
2033-11,46,283,56529.86
2033-11,47,906,174002.59999999998
2033-11,48,105,68461.03
2033-11,50,2666,162686.52000000002
2033-11,51,232,28600.3
2033-11,59,1357,125780.82
2033-11,61,618,6254.84
2033-11,63,795,138443.9
2033-11,64,510,56212.82
2033-11,66,563,96477.74
2033-11,67,270,5145.86
2033-11,68,647,42122.17
2033-11,69,685,54323.65
2033-12,18,899,77698.98
2033-12,19,769,79619.0
2033-12,21,262,37292.77
2033-12,24,203,71296.77
2033-12,29,23,21649.81
2033-12,32,595,17230.42
2033-12,36,426,67719.76
2033-12,37,167,92099.38
2033-12,38,683,68057.95
2033-12,39,661,14898.86
2033-12,40,705,101544.55
2033-12,41,589,76873.04000000001
2033-12,43,365,59117.83
2033-12,45,1832,117891.84
2033-12,48,519,72819.19
2033-12,51,1702,160991.59999999998
2033-12,54,1889,93955.4
2033-12,57,365,23079.95
2033-12,60,1117,114373.64
2033-12,62,153,73867.2
2033-12,63,1230,161404.0
2033-12,65,26,5225.41
2033-12,68,542,5671.98
2034-01,14,494,71844.81
2034-01,15,422,39799.07
2034-01,17,67,59971.8
2034-01,20,696,42952.91
2034-01,21,880,61407.64
2034-01,23,894,12682.36
2034-01,24,773,65393.25
2034-01,25,1618,47230.25
2034-01,28,318,77663.85
2034-01,33,282,35804.87
2034-01,34,740,49863.21
2034-01,37,912,28841.35
2034-01,38,548,46118.04
2034-01,46,382,134290.87
2034-01,47,352,58674.07
2034-01,49,497,16173.9
2034-01,51,271,92124.35
2034-01,56,208,1069.18
2034-01,57,73,73939.81
2034-01,58,462,42161.09
2034-01,60,910,24151.67
2034-01,61,403,64786.44
2034-01,65,1011,159174.9
2034-01,69,353,4612.86
2034-02,17,147,113823.92
2034-02,18,563,43958.76
2034-02,21,581,27575.7
2034-02,28,505,82339.11
2034-02,29,461,8517.0
2034-02,30,1800,188225.84
2034-02,31,538,43121.45
2034-02,36,337,99264.97
2034-02,39,320,58045.93
2034-02,45,301,67751.83
2034-02,46,228,37130.04
2034-02,49,468,14739.51
2034-02,54,807,20860.62
2034-02,55,1213,97531.51999999999
2034-02,57,276,80397.08
2034-02,58,167,41080.53
2034-02,59,1017,84733.5
2034-02,63,498,6155.1
2034-03,13,893,4559.11
2034-03,14,488,49531.65
2034-03,16,77,8534.29
2034-03,18,327,11163.2
2034-03,19,627,85183.13
2034-03,21,878,88882.16
2034-03,22,1367,95226.32
2034-03,26,600,7330.68
2034-03,27,407,63057.850000000006
2034-03,29,496,29155.3
2034-03,35,564,41209.17
2034-03,37,968,61921.82
2034-03,38,442,61506.93
2034-03,39,459,89869.53
2034-03,41,154,38171.86
2034-03,42,739,95570.69
2034-03,48,337,53388.41
2034-03,49,974,97493.08
2034-03,51,376,47560.75
2034-03,54,623,47089.11
2034-03,56,762,19835.86
2034-03,61,911,54744.57
2034-03,62,199,93670.56
2034-03,63,702,7542.12
2034-03,68,775,49475.62
2034-04,10,452,40014.98
2034-04,14,1422,106462.19
2034-04,15,1211,78882.88
2034-04,17,276,66081.12
2034-04,18,980,35437.26
2034-04,21,109,55544.15
2034-04,22,629,66579.01999999999
2034-04,26,734,46769.43
2034-04,30,85,3711.79
2034-04,31,1409,126253.34
2034-04,35,42,9457.64
2034-04,37,344,68734.45
2034-04,39,970,56842.27
2034-04,40,827,3922.37
2034-04,46,671,93782.09
2034-04,50,971,39993.12
2034-04,57,452,88366.99
2034-04,58,631,88089.59
2034-04,59,601,54357.75
2034-04,60,93,50522.98
2034-04,64,608,59486.87
2034-04,67,817,64607.2
2034-04,69,702,54068.39
2034-05,10,1118,72647.71
2034-05,12,483,60641.02
2034-05,14,487,64291.09
2034-05,16,568,79692.27
2034-05,19,893,16903.87
2034-05,20,434,121366.07
2034-05,24,682,65416.08
2034-05,25,444,94740.61
2034-05,27,237,64950.15
2034-05,30,724,31264.79
2034-05,33,392,16894.56
2034-05,34,1174,45540.41
2034-05,35,732,67077.6
2034-05,37,1724,52988.44
2034-05,38,887,84504.65
2034-05,40,428,78669.44
2034-05,47,656,83579.21
2034-05,50,159,37537.55
2034-05,53,831,47056.9
2034-05,55,294,50304.71
2034-05,56,135,52489.23
2034-05,60,1408,140256.09
2034-05,63,325,32358.3
2034-05,66,272,37953.32
2034-05,68,637,86511.03
2034-05,69,997,15312.96
2034-06,11,91,72161.61
2034-06,12,249,7477.02
2034-06,14,473,92782.05
2034-06,17,332,20902.13
2034-06,19,918,35185.69
2034-06,20,750,27128.69
2034-06,22,587,52128.09
2034-06,31,742,51211.39
2034-06,35,1385,55567.72
2034-06,36,533,106416.17
2034-06,39,823,98936.13
2034-06,42,268,80648.87
2034-06,43,473,62790.97
2034-06,44,846,142386.11
2034-06,45,87,99310.06
2034-06,47,447,38480.1
2034-06,49,877,106365.94
2034-06,50,474,97894.78
2034-06,52,765,85623.86
2034-06,54,1916,138236.14
2034-06,56,970,146904.03999999998
2034-06,57,88,52308.05
2034-06,58,828,19667.96
2034-06,62,1001,107401.31
2034-07,12,115,64513.31
2034-07,13,200,4293.18
2034-07,16,238,81204.03
2034-07,18,1249,174370.37
2034-07,19,251,10573.94
2034-07,21,611,48521.95
2034-07,22,557,35664.4
2034-07,25,12,96988.62
2034-07,27,1100,110940.83
2034-07,28,59,22308.65
2034-07,29,155,5092.06
2034-07,30,432,61953.26
2034-07,32,971,80706.99
2034-07,33,586,26231.36
2034-07,34,173,7857.35
2034-07,37,287,57515.27
2034-07,40,1314,92803.77
2034-07,41,104,28545.95
2034-07,42,885,77358.84
2034-07,45,733,21998.51
2034-07,46,101,44872.5
2034-07,50,910,49699.04
2034-07,53,150,20461.03
2034-07,54,217,88087.93
2034-07,55,1134,91099.43
2034-07,60,98,16290.09
2034-07,61,105,5143.07
2034-07,64,894,89347.43000000001
2034-07,65,888,57445.71
2034-07,66,956,84513.7
2034-07,68,108,72583.66
2034-08,13,356,38661.93
2034-08,16,648,87877.58
2034-08,20,57,51995.44
2034-08,22,641,97451.27
2034-08,23,242,81196.46
2034-08,26,474,69192.03
2034-08,27,81,16222.07
2034-08,31,906,86640.67
2034-08,35,389,47415.38
2034-08,36,325,50534.98
2034-08,37,735,72781.13
2034-08,38,692,69295.49
2034-08,40,1208,118299.94
2034-08,42,1157,83151.62000000001
2034-08,44,730,84961.27
2034-08,47,1871,199159.88999999998
2034-08,52,233,67589.48
2034-08,53,1739,231600.7
2034-08,54,717,67761.21
2034-08,58,30,90013.88
2034-08,60,376,163459.11
2034-08,61,807,29026.36
2034-08,67,753,7184.63
2034-08,68,963,143175.12
2034-09,11,1218,258660.99
2034-09,14,893,73390.17
2034-09,16,1782,28772.239999999998
2034-09,17,570,32607.8
2034-09,18,1047,96669.88
2034-09,19,1612,48194.06
2034-09,20,847,52564.8
2034-09,22,379,31617.85
2034-09,23,18,80221.32
2034-09,25,481,86083.11
2034-09,27,1626,112917.42
2034-09,29,770,7815.71
2034-09,30,264,67872.17
2034-09,32,634,37984.03
2034-09,35,722,71574.43
2034-09,36,674,70243.4
2034-09,37,499,72463.92
2034-09,42,721,44291.32
2034-09,43,195,39390.12
2034-09,48,942,37237.29
2034-09,51,59,79947.17
2034-09,52,443,82607.73
2034-09,53,999,99197.3
2034-09,55,307,49292.89
2034-09,58,635,81117.82
2034-09,59,976,97655.01000000001
2034-09,62,633,47112.52
2034-09,63,234,95699.32
2034-09,65,554,76176.4
2034-09,68,226,22689.89
2034-09,69,359,93478.6
2034-10,10,306,59905.96
2034-10,21,850,13253.27
2034-10,23,2043,215690.78999999998
2034-10,25,768,64753.1
2034-10,27,1154,112516.42
2034-10,29,623,5722.22
2034-10,31,908,15948.1
2034-10,33,262,28443.27
2034-10,34,419,81137.02
2034-10,36,429,31155.43
2034-10,42,1251,196761.06
2034-10,43,884,16433.15
2034-10,44,937,82452.62
2034-10,47,1345,150391.07
2034-10,48,379,51835.41
2034-10,54,778,109492.26000000001
2034-10,55,316,41098.88
2034-10,57,61,72922.76
2034-10,60,795,55048.95
2034-10,62,680,6698.62
2034-10,67,439,58820.16
2034-10,68,646,30342.92
2034-10,69,598,19501.81
2034-11,11,106,41539.52
2034-11,13,909,49853.18
2034-11,22,435,10213.69
2034-11,30,207,96439.34
2034-11,31,797,78601.33
2034-11,36,553,51981.42
2034-11,38,437,21308.32
2034-11,39,883,66652.61
2034-11,40,47,36552.42
2034-11,42,1401,131393.78999999998
2034-11,44,1108,107781.81
2034-11,50,1283,103398.82
2034-11,53,635,198104.11
2034-11,54,140,51628.37
2034-11,58,517,76111.57
2034-11,64,779,86849.77
2034-11,65,494,84694.9
2034-11,66,901,66288.38
2034-12,10,1063,12210.16
2034-12,13,683,8114.09
2034-12,20,443,16850.65
2034-12,22,160,97395.01
2034-12,23,123,6585.66
2034-12,24,843,58526.85
2034-12,25,687,17677.37
2034-12,28,513,76043.52
2034-12,33,22,58114.49
2034-12,36,848,95255.92
2034-12,38,269,9824.1
2034-12,40,865,56444.93
2034-12,47,135,35354.75
2034-12,48,1333,62108.11
2034-12,51,593,4181.57
2034-12,52,75,5050.12
2034-12,55,446,76368.52
2034-12,56,603,116510.04000000001
2034-12,59,1520,102969.2
2034-12,60,882,57902.42
2034-12,62,178,30279.97
2034-12,63,933,19176.7
2034-12,64,637,43110.51
2034-12,66,354,45836.09
2034-12,67,787,76704.99
2034-12,69,996,147681.66
2035-01,12,677,70107.99
2035-01,15,305,57992.75
2035-01,22,971,79686.91
2035-01,24,605,67528.09
2035-01,26,680,7586.93
2035-01,31,684,58957.04
2035-01,32,864,89516.56
2035-01,33,634,96404.63
2035-01,34,850,88575.31
2035-01,36,774,94387.64
2035-01,37,430,22327.17
2035-01,40,210,82341.79
2035-01,42,774,33572.05
2035-01,43,781,84719.31
2035-01,44,14,65519.36
2035-01,52,1408,65434.48
2035-01,54,958,106841.20000000001
2035-01,55,185,87979.69
2035-01,56,910,64143.09
2035-01,57,543,34663.92
2035-01,64,517,77420.8
2035-02,13,656,79569.62
2035-02,14,976,127549.26999999999
2035-02,16,842,92190.37
2035-02,17,554,56355.91
2035-02,23,873,48219.01
2035-02,24,567,9015.78
2035-02,25,903,69526.86
2035-02,28,1452,178764.62
2035-02,30,535,48512.66
2035-02,31,1124,100734.87
2035-02,32,257,88554.67
2035-02,33,633,79105.54
2035-02,37,2506,301081.49
2035-02,39,754,84300.92
2035-02,41,311,62359.43
2035-02,44,388,72785.94
2035-02,48,778,89659.98
2035-02,52,787,78111.48
2035-02,59,1286,109466.76999999999
2035-02,62,1325,115136.26000000001
2035-02,63,1309,104524.59999999999
2035-02,69,1509,138020.4
2035-03,13,109,47539.61
2035-03,14,742,38157.7
2035-03,19,54,39711.57
2035-03,20,919,17647.82
2035-03,24,52,7648.57
2035-03,32,757,63511.49
2035-03,35,569,15994.82
2035-03,36,92,58695.03
2035-03,37,111,69180.2
2035-03,41,805,40596.53
2035-03,44,966,39854.65
2035-03,46,41,16633.39
2035-03,48,344,2922.71
2035-03,49,864,81351.6
2035-03,50,465,15620.41
2035-03,53,901,85986.79
2035-03,55,788,98290.81
2035-03,67,798,53347.66
2035-03,68,253,16142.1
2035-04,10,1337,138875.69
2035-04,12,736,47116.97
2035-04,15,940,73423.51
2035-04,21,832,74487.74
2035-04,22,81,90214.56
2035-04,23,88,19260.57
2035-04,25,1522,126546.06999999999
2035-04,26,567,76400.27
2035-04,27,356,88166.33
2035-04,31,123,9955.97
2035-04,33,729,146324.44
2035-04,34,618,22399.16
2035-04,36,183,83873.24
2035-04,38,190,50786.79
2035-04,39,383,98004.86
2035-04,41,1433,158380.7
2035-04,43,323,9769.53
2035-04,44,962,22172.64
2035-04,47,273,53564.86
2035-04,49,347,87907.42
2035-04,52,968,43996.47
2035-04,56,882,72941.5
2035-04,57,1081,93627.41
2035-04,60,434,90089.84
2035-04,62,160,14961.81
2035-04,63,515,181571.06
2035-04,65,740,19519.84
2035-04,67,490,40225.22
2035-04,68,883,79160.29
2035-04,69,174,48135.27
2035-05,11,403,44945.24
2035-05,12,278,58638.82
2035-05,13,456,62037.55
2035-05,15,926,42749.42
2035-05,16,558,56803.82
2035-05,19,492,89593.5
2035-05,20,866,4862.18
2035-05,24,955,21014.37
2035-05,26,134,15313.47
2035-05,29,969,21405.49
2035-05,31,798,148444.21
2035-05,33,629,22551.74
2035-05,35,187,61336.91
2035-05,37,515,93677.97
2035-05,38,768,13892.55
2035-05,40,874,72207.08
2035-05,41,326,28405.13
2035-05,42,290,94061.32
2035-05,47,176,76240.96
2035-05,50,590,65171.71
2035-05,51,627,53442.64
2035-05,53,820,90587.22
2035-05,54,23,98087.61
2035-05,55,474,35310.15
2035-05,58,185,29719.56
2035-05,62,74,25560.55
2035-05,63,428,27907.3
2035-05,68,114,145115.03
2035-05,69,45,33371.97
2035-06,10,845,58131.68
2035-06,11,754,6606.93
2035-06,12,329,48885.83
2035-06,17,405,67596.16
2035-06,19,529,7190.31
2035-06,20,580,50091.17
2035-06,21,1168,77418.95
2035-06,27,920,84239.36
2035-06,28,509,88058.89
2035-06,34,686,61571.06
2035-06,37,739,22344.5
2035-06,39,1290,115072.41
2035-06,41,84,9339.23
2035-06,42,169,22566.7
2035-06,44,86,60237.78
2035-06,47,440,67816.97
2035-06,48,450,74651.57
2035-06,55,886,140422.28
2035-06,59,948,107746.09000000001
2035-06,60,503,91979.98
2035-06,61,171,99557.97
2035-06,63,509,133829.86
2035-06,64,1302,204319.86000000002
2035-06,68,591,31108.09
2035-06,69,1630,136617.91999999998
2035-07,11,247,14887.93
2035-07,15,1339,129671.97
2035-07,16,189,78496.95
2035-07,20,1743,26728.489999999998
2035-07,21,633,11750.09
2035-07,23,986,122644.78
2035-07,26,1589,149329.26
2035-07,27,508,31720.88
2035-07,32,377,17439.66
2035-07,34,817,34709.97
2035-07,35,1075,94412.70000000001
2035-07,36,227,19891.42
2035-07,40,228,33903.95
2035-07,41,310,58861.56
2035-07,42,1269,131972.41999999998
2035-07,44,318,69562.21
2035-07,48,768,60655.5
2035-07,51,806,47367.04
2035-07,52,919,40642.12
2035-07,55,758,82438.68
2035-07,56,445,71847.03
2035-07,58,747,130205.56
2035-07,59,324,39103.81
2035-07,61,754,39300.61
2035-07,66,111,73298.88
2035-07,67,947,103379.63
2035-08,10,53,61755.68
2035-08,14,485,5398.82
2035-08,15,355,92245.01
2035-08,16,652,33674.14
2035-08,17,1107,122919.98
2035-08,22,251,2346.8
2035-08,23,630,65371.79
2035-08,25,96,48062.78
2035-08,26,263,63198.31
2035-08,35,39,35174.37
2035-08,36,915,107017.84999999999
2035-08,37,788,83199.09
2035-08,38,417,6835.29
2035-08,39,451,50512.93
2035-08,41,610,9223.1
2035-08,45,601,64238.85
2035-08,46,113,56120.02
2035-08,48,458,5589.97
2035-08,49,544,51202.53
2035-08,50,922,61697.37
2035-08,53,291,80095.53
2035-08,56,757,69475.06
2035-08,58,861,29423.03
2035-08,59,293,61409.89
2035-08,61,922,10362.91
2035-08,64,431,25107.25
2035-08,66,825,189993.51
2035-08,69,484,41434.71
2035-09,10,215,34144.99
2035-09,16,1202,113235.92
2035-09,17,455,121547.84
2035-09,18,682,86758.22
2035-09,21,394,31460.7
2035-09,24,189,17625.43
2035-09,26,955,157200.69
2035-09,31,939,52241.09
2035-09,32,801,33640.54
2035-09,34,253,66038.19
2035-09,36,490,52238.58
