Campaign_ID,Month,Revenue_Generated,Conversions,Customer_Satisfaction_Post_Refund
CMP_A7GEZG,2038-08,49180.75,693,2.0
CMP_A7SUBS,2043-12,48239.64,318,1.0
CMP_A7TCT0,2026-07,59997.3,419,4.0
CMP_A7ULJO,2024-06,5049.44,174,1.0
CMP_A7VD28,2044-02,33451.95,866,3.0
CMP_A7ZDPQ,2042-07,97013.63,701,3.0
CMP_A7ZOHF,2029-02,71353.7,630,2.0
CMP_A82KJA,2025-10,4283.88,527,1.0
CMP_A83FYE,2046-09,47564.21,298,4.0
CMP_A83X58,2034-04,45151.09,110,1.0
CMP_A84VZO,2038-11,32089.91,481,2.0
CMP_A89KWI,2039-02,20394.01,391,4.0
CMP_A8E0KI,2045-02,67333.86,328,2.0
CMP_A8IBG9,2030-06,1548.4,459,1.0
CMP_A8IJAM,2030-06,79783.22,89,2.0
CMP_A8KGAL,2043-03,28555.42,240,1.0
CMP_A8LZQB,2047-03,70228.97,91,2.0
CMP_A8NVCQ,2041-06,92308.38,748,1.0
CMP_A8Q77G,2029-11,65561.68,244,4.0
CMP_A8XWF2,2033-06,70668.59,660,1.0
CMP_A95H2K,2032-10,78525.33,270,3.0
CMP_A96GQF,2038-07,7916.04,586,2.0
CMP_A96KNO,2034-04,17632.35,462,2.0
CMP_A97OUH,2029-08,22927.99,276,3.0
CMP_A9A3FP,2049-02,26375.47,47,2.0
CMP_A9AO79,2039-05,41309.82,249,2.0
CMP_A9AQTD,2040-09,22133.4,74,1.0
CMP_A9BLC0,2044-09,24225.28,562,3.0
CMP_A9DHPS,2036-02,18613.74,22,2.0
CMP_A9EH23,2035-03,7648.57,52,4.0
CMP_A9F4HZ,2049-07,34681.94,429,4.0
CMP_A9G7WC,2041-07,88851.65,739,2.0
CMP_A9OF9B,2034-07,28545.95,104,1.0
CMP_A9TREU,2042-08,22096.3,428,3.0
CMP_AA17GW,2040-01,31008.19,657,1.0
CMP_AA5NF3,2045-05,38328.89,470,3.0
CMP_AA81ZH,2045-03,87786.1,736,4.0
CMP_AABV73,2023-01,18977.86,565,2.0
CMP_AAL2AD,2024-03,24266.45,614,1.0
CMP_AAMYVC,2044-09,24694.14,109,3.0
CMP_AANO7H,2037-06,64681.14,509,3.0
CMP_AASYFX,2024-09,23432.57,81,4.0
CMP_AAWEQW,2030-01,47366.12,124,4.0
CMP_AB02ZF,2035-02,67693.65,455,1.0
CMP_AB1S0A,2041-10,25229.66,233,1.0
CMP_AB2QCK,2023-03,26867.67,364,1.0
CMP_AB5TYX,2031-08,10699.02,32,3.0
CMP_ABCTBB,2034-02,41080.53,167,4.0
CMP_ABEV78,2036-05,45516.67,887,3.0
CMP_ABLK40,2024-09,2208.88,250,4.0
CMP_ABMZ2L,2040-09,21467.07,994,3.0
CMP_ABR1BJ,2047-09,23881.14,106,2.0
CMP_ABSDZV,2046-09,57390.66,134,1.0
CMP_AC0BOK,2040-09,96349.0,387,1.0
CMP_AC1QZP,2029-02,30816.71,503,3.0
CMP_AC56UH,2025-10,74348.21,265,2.0
CMP_AC9BXQ,2029-08,34946.48,492,3.0
CMP_AC9GON,2031-09,31082.91,995,3.0
CMP_ACCN3G,2028-06,95941.7,731,4.0
CMP_ACFYT2,2031-05,52453.07,372,4.0
CMP_ACM2J2,2031-04,56434.68,740,2.0
CMP_ACRZ38,2028-06,30418.02,217,4.0
CMP_ACSHTA,2039-01,18042.47,159,4.0
CMP_AD1GR6,2036-08,40609.63,673,1.0
CMP_AD1PZZ,2031-06,59985.49,309,1.0
CMP_AD2GR0,2042-08,98532.07,618,4.0
CMP_ADDJP4,2038-04,5042.03,989,1.0
CMP_ADJA0Y,2031-12,90057.68,871,3.0
CMP_ADMXPU,2025-08,68800.02,751,4.0
CMP_ADOQUX,2034-10,82452.62,937,2.0
CMP_ADYAPW,2036-09,12867.34,661,2.0
CMP_ADZJI3,2045-05,48187.05,40,3.0
CMP_ADZJQ2,2032-11,94502.83,845,4.0
CMP_AE2382,2049-02,46552.9,195,2.0
CMP_AE6V0E,2033-11,60793.94,439,2.0
CMP_AECDP6,2030-10,56151.77,516,2.0
CMP_AEJDDP,2038-09,44468.89,891,4.0
CMP_AEKH7Y,2041-08,73322.83,367,1.0
CMP_AEMZ7S,2046-12,28815.59,574,4.0
CMP_AENDE2,2045-10,69751.31,144,2.0
CMP_AENKXH,2047-08,75521.86,911,2.0
CMP_AENZBK,2030-08,55940.07,373,2.0
CMP_AET9ZY,2050-02,49210.89,747,3.0
CMP_AEU0EP,2041-03,37940.49,277,1.0
CMP_AEUK7T,2024-09,90145.82,626,3.0
CMP_AEX2HO,2038-10,95309.57,485,3.0
CMP_AF5N6N,2040-10,31816.51,889,1.0
CMP_AFAOO5,2047-10,49369.76,567,3.0
CMP_AFB7UD,2027-05,8694.23,363,2.0
CMP_AFJEP7,2046-03,31577.9,285,3.0
CMP_AFK7UK,2040-05,49138.86,993,4.0
CMP_AFOTXD,2037-12,50676.76,120,1.0
CMP_AFU7XY,2037-07,40804.89,530,3.0
CMP_AG4AIC,2030-08,98929.17,511,1.0
CMP_AG8DZ0,2034-10,61196.09,816,1.0
CMP_AGAORN,2037-04,34934.19,359,1.0
CMP_AGCQLQ,2026-10,2560.93,829,4.0
CMP_AGEZ9C,2034-03,29155.3,496,4.0
CMP_AGLMI1,2033-03,81910.03,912,1.0
CMP_AGZMYY,2041-02,99043.73,358,1.0
CMP_AH9THQ,2044-06,54481.48,129,4.0
CMP_AHC20O,2047-11,78655.22,654,1.0
CMP_AHGIVW,2043-01,87545.64,288,1.0
CMP_AHJZP5,2033-11,70190.32,324,3.0
CMP_AHTXN6,2048-11,47285.61,635,2.0
CMP_AI8PQK,2030-03,75467.79,476,2.0
CMP_AI9OSE,2027-07,30271.8,485,4.0
CMP_AIAYE1,2044-07,41609.61,34,4.0
CMP_AIEWPL,2049-12,89032.61,47,1.0
CMP_AIHGB5,2025-01,19570.78,866,1.0
CMP_AIHIHD,2043-05,51266.3,963,2.0
CMP_AIJ1T5,2041-11,6507.08,782,2.0
CMP_AIJ96W,2044-11,72108.68,528,2.0
CMP_AIKFCQ,2039-01,96461.82,792,1.0
CMP_AIO03O,2043-10,39016.89,577,2.0
CMP_AIO04V,2044-04,24388.7,225,2.0
CMP_AJ3S1Z,2037-08,88647.31,618,1.0
CMP_AJFSPC,2042-11,60892.57,634,2.0
CMP_AJVE16,2043-10,3242.5,353,1.0
CMP_AJYRVM,2023-03,76503.23,173,1.0
CMP_AK25HE,2025-09,83778.06,568,2.0
CMP_AK6RFD,2032-12,27531.27,778,2.0
CMP_AK7A7P,2033-01,85396.4,282,4.0
CMP_AK82SM,2036-02,51519.3,499,1.0
CMP_AKFAL1,2028-01,91552.31,646,4.0
CMP_AKGJXO,2031-03,37673.8,863,3.0
CMP_AKTHJJ,2036-11,61862.58,885,1.0
CMP_AKYUBW,2036-04,18951.26,328,4.0
CMP_AKZ5KE,2048-02,1828.14,190,2.0
CMP_AL0NU4,2023-12,49276.36,144,2.0
CMP_AL40MH,2047-03,43407.72,501,4.0
CMP_AL44NE,2032-04,61316.06,209,3.0
CMP_AL64LQ,2028-09,19224.7,778,1.0
CMP_AL8DRS,2040-07,95007.83,773,1.0
CMP_AL9M3N,2035-10,92846.49,93,3.0
CMP_ALBBVG,2037-06,52518.79,229,3.0
CMP_ALG343,2045-04,31529.11,635,3.0
CMP_ALGL74,2046-07,19724.86,448,1.0
CMP_ALGS8J,2044-03,16967.4,944,3.0
CMP_ALIUX9,2033-10,69365.17,158,2.0
CMP_ALLE9B,2045-07,11543.24,684,3.0
CMP_ALP45V,2033-05,77942.4,685,4.0
CMP_ALQIHR,2050-02,83618.87,889,3.0
CMP_AM2VOE,2043-01,24896.26,630,1.0
CMP_AM3VW9,2032-11,84309.59,770,3.0
CMP_AM8J9J,2025-12,78301.03,523,2.0
CMP_AM8TT2,2036-11,27226.15,490,3.0
CMP_AMFJW7,2046-10,63278.44,47,2.0
CMP_AMI4EU,2030-08,18994.03,364,1.0
CMP_AMK44D,2044-10,86306.31,630,4.0
CMP_AMNKPL,2041-01,13805.86,625,2.0
CMP_AMSLWF,2040-12,84443.86,212,2.0
CMP_AMT2HU,2035-07,82438.68,758,2.0
CMP_AN1W0R,2041-03,84810.0,246,1.0
CMP_AN6VGT,2025-07,17414.46,629,2.0
CMP_ANCDTQ,2042-12,37123.55,862,4.0
CMP_ANFLZ7,2043-02,23344.59,888,1.0
CMP_ANFN0O,2030-04,11680.48,504,1.0
CMP_ANH3BP,2040-08,8268.97,821,3.0
CMP_ANH46D,2044-01,15689.75,990,2.0
CMP_ANKE0T,2043-06,88795.8,354,1.0
CMP_ANLIP3,2029-08,27182.69,449,2.0
CMP_AO5DCY,2041-10,9206.12,732,3.0
CMP_AO83UC,2026-10,71696.14,390,3.0
CMP_AOC6CK,2025-07,61006.7,126,2.0
CMP_AOGY4C,2036-03,86246.55,951,3.0
CMP_AOHS6V,2040-11,23454.46,819,2.0
CMP_AOI4ZB,2035-04,47468.95,922,1.0
CMP_AOIKBA,2034-09,72463.92,499,2.0
CMP_AOTGA1,2038-08,81447.81,264,3.0
CMP_AOUCPC,2050-05,64944.3,983,3.0
CMP_AP1OP8,2049-09,39316.97,954,3.0
CMP_AP2QBD,2037-10,13691.91,54,3.0
CMP_AP7KIR,2038-09,17855.35,158,4.0
CMP_APGG6F,2032-11,62598.02,50,2.0
CMP_APNNPF,2044-11,34293.92,479,4.0
CMP_APORRQ,2037-11,20660.64,280,4.0
CMP_AQ0KAI,2042-01,38607.87,670,2.0
CMP_AQ1C0E,2032-12,7709.33,418,4.0
CMP_AQ8NQ7,2024-10,49393.16,146,1.0
CMP_AQCF09,2048-08,28195.08,28,2.0
CMP_AQDCQ0,2043-04,51467.14,943,4.0
CMP_AQEU81,2046-04,25684.28,249,4.0
CMP_AQMLQA,2048-09,65171.09,578,2.0
CMP_AQTJG9,2035-05,91289.78,62,4.0
CMP_AQXHST,2045-06,62728.26,73,4.0
CMP_AQZWTA,2039-04,68918.4,635,2.0
CMP_AR4LTB,2034-01,39799.07,422,1.0
CMP_ARBBLH,2049-05,13213.93,259,3.0
CMP_ARDRMI,2030-06,83655.7,446,4.0
CMP_ARESUV,2035-12,53719.56,778,2.0
CMP_ARFUUJ,2026-02,36510.28,128,1.0
CMP_ARSPA1,2030-12,75760.92,161,1.0
CMP_ARUHLW,2038-11,30872.04,956,1.0
CMP_ARZPGG,2026-05,90143.05,907,1.0
CMP_AS1SIC,2023-01,45575.7,504,2.0
CMP_AS2TH0,2049-11,45159.42,483,1.0
CMP_ASACBB,2023-05,79727.62,570,4.0
CMP_ASBPKI,2026-02,39120.66,668,1.0
CMP_ASGAZL,2045-02,75391.1,801,1.0
CMP_ASGN8O,2024-03,13698.48,32,1.0
CMP_ASSJJ7,2049-02,28587.06,694,3.0
CMP_ASYBNK,2042-12,81158.22,118,4.0
CMP_AT0JN7,2040-12,38630.63,169,3.0
CMP_AT9PRB,2041-05,74296.84,872,1.0
CMP_ATCTF4,2027-09,2514.79,397,4.0
CMP_ATETIW,2032-03,95178.18,277,1.0
CMP_ATFWO2,2049-04,19428.16,472,3.0
CMP_ATJL1W,2045-11,21478.56,449,2.0
CMP_ATLJ5B,2033-09,68808.16,63,1.0
CMP_ATOEH6,2036-05,47036.27,883,3.0
CMP_ATT1R2,2026-06,4653.09,610,3.0
CMP_ATVNHN,2044-05,88293.66,426,3.0
CMP_ATXF8B,2026-05,10414.58,224,1.0
CMP_AU50O3,2029-05,21994.89,556,1.0
CMP_AU7SQC,2032-08,62916.28,191,3.0
CMP_AUFEYI,2025-01,45442.2,901,1.0
CMP_AUI9LF,2031-04,90840.64,732,2.0
CMP_AUNRN4,2049-08,75140.94,120,1.0
CMP_AUPF0T,2039-02,26667.47,132,2.0
CMP_AUSSOY,2049-01,61222.34,583,2.0
CMP_AV22BI,2031-01,47087.88,621,4.0
CMP_AVBM4P,2032-08,30016.46,580,3.0
CMP_AVCYI7,2042-05,18058.44,609,2.0
CMP_AVEKW3,2038-07,79092.17,495,1.0
CMP_AVLCJB,2030-04,54655.84,468,3.0
CMP_AVLPT0,2038-05,47408.07,121,1.0
CMP_AVM762,2033-01,37968.57,654,1.0
CMP_AVPT93,2027-08,20400.42,188,1.0
CMP_AVS584,2041-11,60042.44,272,1.0
CMP_AVYRLC,2043-02,32981.69,934,2.0
CMP_AW0J5T,2030-03,81830.45,920,4.0
CMP_AW2U11,2037-03,71396.43,26,2.0
CMP_AW7SY9,2028-01,68783.79,301,1.0
CMP_AW92R0,2033-12,79619.0,769,1.0
CMP_AWCLBP,2034-05,15312.96,997,2.0
CMP_AWF8L5,2044-01,22588.78,10,4.0
CMP_AWQG9J,2026-08,98782.48,568,1.0
CMP_AWT42P,2028-11,50245.12,748,4.0
CMP_AWX0ZH,2032-09,78777.94,625,4.0
CMP_AX0CTV,2042-03,6852.27,939,2.0
CMP_AX6GBP,2038-03,88239.27,541,2.0
CMP_AX6Q1J,2031-09,34379.66,709,3.0
CMP_AXLEDR,2032-04,38092.86,491,3.0
CMP_AXNN9O,2046-04,30289.66,856,4.0
CMP_AXT2YL,2046-09,52821.07,845,3.0
CMP_AXYRXM,2049-06,51573.27,874,2.0
CMP_AY0D2S,2049-06,2201.48,637,4.0
CMP_AY0UTJ,2038-09,81990.43,79,2.0
CMP_AY2AGO,2042-12,84006.34,330,2.0
CMP_AY6NUZ,2025-09,20587.56,856,1.0
CMP_AY88YI,2024-01,62741.4,339,1.0
CMP_AYL4P0,2038-10,39841.62,512,4.0
CMP_AYN8UL,2046-01,29372.7,595,1.0
CMP_AYU1CO,2039-04,94660.02,959,3.0
CMP_AYW2LL,2031-10,30607.27,926,2.0
CMP_AZ2JP6,2048-07,43075.51,236,2.0
CMP_AZ66RU,2026-10,11494.26,847,4.0
CMP_AZ83RH,2046-09,51221.64,832,4.0
CMP_AZ9N2C,2034-05,24904.77,736,4.0
CMP_AZAVV6,2030-07,29201.09,971,1.0
CMP_AZHDXG,2031-11,75810.63,189,3.0
CMP_AZRSRK,2023-11,47309.3,447,4.0
CMP_AZSU53,2050-02,64379.84,230,1.0
CMP_AZUA2W,2039-11,9272.09,989,4.0
CMP_B0419M,2029-05,39463.32,935,4.0
CMP_B0BX9L,2047-12,46668.58,675,1.0
CMP_B0GJ69,2027-10,32027.2,768,2.0
CMP_B0I1SS,2035-04,9955.97,123,4.0
CMP_B0JACO,2031-02,35043.5,674,4.0
CMP_B0O6LE,2039-05,89979.11,705,2.0
CMP_B0QDMX,2038-02,46842.81,600,4.0
CMP_B0SAXF,2041-04,30742.99,174,3.0
CMP_B0W8LK,2044-10,98718.27,257,3.0
CMP_B0Z9PP,2044-09,88999.01,506,1.0
CMP_B12WWT,2040-11,22879.53,803,3.0
CMP_B15W43,2023-05,45871.16,678,4.0
CMP_B1E05I,2027-05,45725.11,37,2.0
CMP_B1GSBZ,2040-08,64333.47,403,3.0
CMP_B1J19L,2026-02,6444.61,790,1.0
CMP_B1OH7U,2042-02,52707.13,481,2.0
CMP_B21ZFB,2025-02,8543.81,493,3.0
CMP_B23K3T,2034-06,34437.49,312,1.0
CMP_B26Z9K,2030-09,54494.74,593,1.0
CMP_B288A6,2042-05,6167.9,487,4.0
CMP_B2A6GY,2038-09,2429.11,659,2.0
CMP_B2G6CN,2038-12,9863.05,548,2.0
CMP_B2JH7Y,2035-09,9310.17,668,4.0
CMP_B2RYNS,2044-05,29048.3,893,3.0
CMP_B2S5Y4,2023-06,4034.9,421,3.0
CMP_B2Z7AN,2047-12,6035.11,357,1.0
CMP_B32G8X,2039-07,10589.24,398,2.0
CMP_B38BWV,2038-07,4947.32,626,2.0
CMP_B3T9TO,2036-03,7923.86,541,2.0
CMP_B44S0A,2037-05,31266.62,882,3.0
CMP_B4CR63,2028-04,98159.59,526,3.0
CMP_B4IDFY,2048-04,69505.01,51,1.0
CMP_B4IP1K,2041-11,37475.83,59,2.0
CMP_B4JHKM,2026-06,82956.36,308,3.0
CMP_B4K01H,2047-07,27644.84,768,1.0
CMP_B4P8RF,2029-10,16594.43,852,2.0
CMP_B4QFZL,2028-02,33612.61,693,3.0
CMP_B4S0QV,2031-11,53808.54,377,1.0
CMP_B4Z74J,2049-04,47704.13,558,4.0
CMP_B50WUO,2042-07,45280.51,455,1.0
CMP_B54362,2040-09,62168.14,6,2.0
CMP_B58A8L,2045-02,92563.75,169,3.0
CMP_B5AX94,2029-11,56062.93,679,3.0
CMP_B5DCG0,2033-09,89409.02,449,3.0
CMP_B5GEVR,2042-11,28872.98,113,1.0
CMP_B5PK7N,2039-11,18871.42,887,1.0
CMP_B5RR2W,2048-01,55918.22,790,2.0
CMP_B5SIC0,2049-04,22206.81,401,4.0
CMP_B5Y3LG,2043-03,49184.12,414,2.0
CMP_B5YLX5,2037-12,28882.97,571,3.0
CMP_B66280,2029-02,96334.23,684,4.0
CMP_B66OYZ,2042-01,27347.71,253,1.0
CMP_B686O2,2032-12,17933.79,516,4.0
CMP_B6H6FM,2025-03,14133.97,90,4.0
CMP_B6I0B3,2040-03,32035.16,243,3.0
CMP_B6JXU5,2024-09,23755.87,875,1.0
CMP_B6QFA4,2023-10,24148.89,210,3.0
CMP_B6QZ9J,2035-06,60237.78,86,2.0
CMP_B6RA3E,2047-04,26185.77,408,3.0
CMP_B6UV0P,2043-01,18024.7,881,4.0
CMP_B6VGNJ,2040-06,87444.93,819,3.0
CMP_B6WELP,2031-10,61819.47,720,3.0
CMP_B78LHM,2023-02,68500.18,795,2.0
CMP_B795H8,2043-04,86866.4,173,4.0
CMP_B7C5WZ,2044-01,59603.87,905,3.0
CMP_B7H91S,2042-08,91618.88,266,2.0
CMP_B7LHHN,2031-02,45713.05,141,4.0
CMP_B7VK2N,2032-06,75200.01,245,1.0
CMP_B82GWH,2032-12,23313.59,572,4.0
CMP_B84O54,2028-11,72406.81,372,2.0
CMP_B8EF5W,2029-07,17851.05,836,4.0
CMP_B8KBGD,2038-09,69283.69,506,1.0
CMP_B8PE9T,2025-06,85020.12,147,4.0
CMP_B8QKBR,2025-09,1491.76,812,4.0
CMP_B8WT9D,2032-10,1062.78,437,1.0
CMP_B8XJFT,2048-01,24756.73,332,2.0
CMP_B8XWM7,2040-03,91611.67,48,3.0
CMP_B8ZD9G,2032-01,46794.7,956,1.0
CMP_B94W8O,2050-02,47197.48,162,2.0
CMP_B97X2Y,2025-04,72821.1,189,1.0
CMP_B9RSTA,2044-08,17561.58,245,1.0
CMP_B9WOT4,2046-09,51360.29,454,3.0
CMP_B9XNJ6,2047-01,45979.6,478,2.0
CMP_B9YT4Y,2045-12,67700.9,855,2.0
CMP_B9Z9RI,2049-01,64307.74,157,1.0
CMP_BA0E5Y,2045-10,14394.18,522,4.0
CMP_BABTJB,2043-04,70162.24,443,4.0
CMP_BADQDS,2035-08,63198.31,263,4.0
CMP_BAHNZL,2038-04,91884.03,513,2.0
CMP_BAK1X8,2042-01,77279.36,881,2.0
CMP_BAK507,2024-08,29120.26,456,1.0
CMP_BAMET3,2036-01,34433.37,65,1.0
CMP_BAOM8O,2048-02,88648.8,628,2.0
CMP_BASR38,2040-02,10709.9,950,3.0
CMP_BAU6MC,2025-08,14065.66,540,3.0
CMP_BB82I5,2028-06,35196.39,614,1.0
CMP_BBGALU,2040-05,17768.7,572,3.0
CMP_BBLT81,2037-03,59785.78,377,4.0
CMP_BC5LDH,2032-12,44004.17,387,4.0
CMP_BC69HR,2042-09,79346.1,504,4.0
CMP_BC84EU,2033-04,97610.99,386,4.0
CMP_BC96J0,2049-02,77553.57,478,1.0
CMP_BC9BVG,2046-11,50885.0,474,2.0
CMP_BCB1BA,2029-07,53988.19,676,3.0
CMP_BCCZRR,2047-10,83417.73,170,3.0
CMP_BCDF2E,2042-12,18403.47,201,1.0
CMP_BCTONO,2033-01,17900.75,630,3.0
CMP_BCW3J3,2025-02,86802.3,250,3.0
CMP_BD072P,2029-03,91592.76,812,1.0
CMP_BD6L5J,2030-06,9092.4,126,2.0
CMP_BD96ZH,2028-03,77309.1,947,1.0
CMP_BDC36O,2049-05,95297.72,215,2.0
CMP_BDFTF8,2029-07,99753.11,532,4.0
CMP_BDIBGA,2026-06,25328.11,965,4.0
CMP_BDIUL2,2035-04,87907.42,347,1.0
CMP_BDMVMA,2045-07,5984.88,606,4.0
CMP_BE3HXP,2048-03,96021.3,324,1.0
CMP_BEFF6X,2040-07,87054.07,741,4.0
CMP_BELH1Y,2028-04,34018.89,185,3.0
CMP_BEO1NK,2032-05,57228.64,960,4.0
CMP_BF3TOV,2033-06,90867.28,985,4.0
CMP_BF3VLL,2035-06,67517.51,722,2.0
CMP_BFFWKM,2041-06,82331.43,226,4.0
CMP_BFJ0PQ,2036-04,42859.36,677,4.0
CMP_BFS6QJ,2046-02,81065.47,93,3.0
CMP_BFSVJS,2025-12,68389.4,195,4.0
CMP_BFTH54,2034-10,72910.35,712,4.0
CMP_BG0Y6A,2037-12,61059.03,428,2.0
CMP_BG2YLS,2024-04,24602.59,196,3.0
CMP_BG5S9A,2028-11,46270.54,256,3.0
CMP_BGHWU7,2029-06,32556.88,210,4.0
CMP_BGLGSH,2036-02,93691.67,771,3.0
CMP_BGOFP7,2030-01,20913.14,635,4.0
CMP_BGQ2GB,2027-04,44975.61,220,4.0
CMP_BGSHAK,2036-02,71646.7,892,4.0
CMP_BH73G6,2042-09,73571.54,212,2.0
CMP_BH7KQ8,2046-06,88851.51,502,1.0
CMP_BH9VU6,2032-08,46578.99,424,4.0
CMP_BHCPII,2035-08,95324.28,749,4.0
CMP_BHHR4T,2034-02,37511.24,197,1.0
CMP_BHMD56,2048-04,2772.98,868,2.0
CMP_BHPTQ7,2030-04,4940.66,529,2.0
CMP_BHSRG0,2028-02,18474.52,476,1.0
CMP_BI2PO9,2042-07,11867.85,376,1.0
CMP_BI8AYH,2045-11,95028.92,949,4.0
CMP_BIDU3B,2024-06,27599.14,185,1.0
CMP_BIEYIV,2049-06,92430.72,596,2.0
CMP_BIH1RK,2025-06,50373.36,405,2.0
CMP_BIKN3N,2024-12,14906.23,402,4.0
CMP_BIM96P,2042-10,8703.12,64,4.0
CMP_BIM9DY,2028-11,20180.5,287,3.0
CMP_BITIHC,2040-05,16252.4,513,2.0
CMP_BIUBP5,2040-01,65874.7,42,1.0
CMP_BIXP2Z,2024-10,62323.97,520,1.0
CMP_BJFFX9,2023-11,6446.86,988,4.0
CMP_BJGJP7,2030-12,21309.25,529,3.0
CMP_BJIRI1,2036-12,85520.35,232,4.0
CMP_BJJA9D,2043-07,85126.77,636,2.0
CMP_BJJJCL,2038-04,28717.34,560,4.0
CMP_BJKUT7,2044-03,69507.19,245,3.0
CMP_BJOKER,2043-11,74355.74,412,3.0
CMP_BJXFGB,2042-02,58530.66,762,3.0
CMP_BJYO6S,2034-09,73390.17,893,2.0
CMP_BK101K,2033-12,16735.99,685,1.0
CMP_BK20JW,2046-03,35687.92,448,3.0
CMP_BK5CJB,2046-04,51510.71,126,4.0
CMP_BK60GL,2030-07,93046.27,521,1.0
CMP_BKC5XN,2039-07,42952.44,472,1.0
CMP_BKITID,2031-07,7565.01,131,2.0
CMP_BKK36U,2031-08,21602.63,914,3.0
CMP_BKLMJZ,2046-07,91848.48,260,3.0
CMP_BKQGP4,2034-08,29026.36,807,1.0
CMP_BKVWFG,2044-04,40761.95,610,3.0
CMP_BL96OK,2041-08,27625.98,925,3.0
CMP_BL96V7,2045-03,92086.37,195,1.0
CMP_BLC06E,2048-04,72972.09,264,1.0
CMP_BLDDSW,2028-11,49396.63,435,1.0
CMP_BLE7HE,2042-11,78191.69,50,1.0
CMP_BLMI4G,2029-02,54314.39,863,4.0
CMP_BLR0SP,2024-11,38644.37,277,2.0
CMP_BLUJ6F,2031-06,28657.1,522,2.0
CMP_BM7ZVN,2027-10,90166.39,404,1.0
CMP_BM8O1X,2028-04,14583.15,614,1.0
CMP_BMAHQ8,2036-08,46966.67,256,1.0
CMP_BMAR3E,2028-12,75481.46,727,1.0
CMP_BMFC4E,2024-11,81027.85,41,2.0
CMP_BMH3AN,2039-10,20336.78,266,4.0
CMP_BMMOUX,2048-12,58214.74,59,3.0
CMP_BMPIJG,2039-12,62314.88,168,2.0
CMP_BMS4XY,2035-12,19812.67,229,2.0
CMP_BMTW8D,2041-05,70461.8,967,4.0
CMP_BMUY92,2028-08,36738.3,257,2.0
CMP_BN3RWG,2048-01,15746.78,156,4.0
CMP_BN7F9F,2049-11,18225.63,665,4.0
CMP_BNDCPD,2031-06,73665.58,903,3.0
CMP_BNEI3Y,2036-09,3551.99,169,2.0
CMP_BNISUX,2042-08,20345.24,371,1.0
CMP_BNK120,2039-08,56500.18,179,1.0
CMP_BO075M,2049-07,25709.02,983,3.0
CMP_BO1FAE,2027-04,27974.24,28,3.0
CMP_BO5BYI,2033-06,72719.47,872,3.0
CMP_BOBCH0,2026-06,41951.94,907,2.0
CMP_BOCPIB,2040-03,91002.69,886,1.0
CMP_BOIE3D,2043-04,50077.75,873,2.0
CMP_BOJL5X,2040-09,10580.69,420,3.0
CMP_BOMRSU,2025-02,67196.97,801,2.0
CMP_BOOEM0,2047-06,81490.44,744,4.0
CMP_BOQ4MG,2036-05,77447.03,83,3.0
CMP_BOQQS5,2023-06,53230.14,439,2.0
CMP_BOTPTZ,2047-10,56015.75,414,4.0
CMP_BP1WWO,2026-05,78612.52,117,1.0
CMP_BP446A,2039-07,97882.5,949,4.0
CMP_BPCCSQ,2024-08,6477.98,607,1.0
CMP_BPP5B8,2025-12,98572.06,402,4.0
CMP_BPS9X7,2023-01,67173.39,230,3.0
CMP_BPSV8U,2039-10,64330.88,799,1.0
CMP_BPWWP2,2036-04,60307.21,169,1.0
CMP_BPYQAZ,2027-11,90494.21,170,4.0
CMP_BQP0MR,2045-07,17974.98,582,2.0
CMP_BQVFYE,2031-09,58986.59,931,1.0
CMP_BQYMSP,2032-09,18618.23,147,2.0
CMP_BR012W,2046-09,8147.35,94,3.0
CMP_BR2S45,2043-09,31809.54,740,2.0
CMP_BR9UAF,2042-02,4302.01,241,4.0
CMP_BRL6HJ,2038-01,93784.09,740,4.0
CMP_BRR5S0,2028-01,73233.9,260,4.0
CMP_BS4WZY,2032-12,88361.82,792,2.0
CMP_BS9W93,2046-01,14280.21,632,4.0
CMP_BSEYH1,2030-05,12856.53,274,2.0
CMP_BSF1AF,2044-12,48680.17,432,1.0
CMP_BSGDSX,2049-04,95375.81,903,2.0
CMP_BSJLOJ,2047-01,17200.38,901,3.0
CMP_BSM038,2036-05,11729.06,8,1.0
CMP_BSPEFE,2044-09,10146.22,115,2.0
CMP_BSST2Y,2033-10,53410.56,594,2.0
CMP_BSVC7G,2026-08,66212.35,522,1.0
CMP_BSZJF2,2033-10,29981.3,923,4.0
CMP_BT1AK0,2027-12,48862.58,207,3.0
CMP_BT4M21,2028-04,51314.1,581,2.0
CMP_BTCDN9,2044-09,14129.83,399,4.0
CMP_BTCGG7,2023-09,86830.02,31,2.0
CMP_BTI19Q,2041-06,41594.82,323,2.0
CMP_BTKY31,2050-02,71683.55,714,1.0
CMP_BTNLM8,2044-10,9216.93,929,1.0
CMP_BTOC2M,2030-06,85028.92,965,2.0
CMP_BTWBQK,2050-02,86747.98,285,4.0
CMP_BTZDE1,2038-06,75795.59,625,4.0
CMP_BU0Q3V,2027-12,24753.65,766,3.0
CMP_BU0YEL,2048-03,40474.41,659,2.0
CMP_BU1L91,2040-03,23196.0,643,4.0
CMP_BU8KJK,2048-02,45830.03,352,4.0
CMP_BUH9YB,2025-02,77424.61,227,1.0
CMP_BUHIJW,2032-09,11169.99,734,2.0
CMP_BUHYX6,2025-09,87055.74,123,3.0
