Discount_Level,Month,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,Discount_Category
27,2033-05,74217.66,159,2.0,20-30%
27,2033-06,6110.09,174,4.0,20-30%
27,2034-03,63057.850000000006,223,2.0,20-30%
27,2034-05,64950.15,10,4.0,20-30%
27,2034-07,110940.83,297,1.6666666666666667,20-30%
27,2034-08,16222.07,38,2.0,20-30%
27,2034-09,112917.42,532,2.0,20-30%
27,2034-10,112516.42,239,2.0,20-30%
27,2035-04,88166.33,53,2.0,20-30%
27,2035-06,84239.36,135,3.0,20-30%
27,2035-07,31720.88,49,2.0,20-30%
27,2036-01,68821.41,178,3.0,20-30%
27,2036-07,50787.77,53,1.0,20-30%
27,2036-12,46762.52,35,3.0,20-30%
27,2037-02,32145.31,140,1.0,20-30%
27,2037-08,88647.31,137,1.0,20-30%
27,2037-09,95644.99,149,3.0,20-30%
27,2037-10,83001.86,123,2.0,20-30%
27,2037-12,21931.47,84,4.0,20-30%
27,2038-02,84394.89,42,4.0,20-30%
27,2038-03,5070.21,89,3.0,20-30%
27,2038-05,75977.14,49,4.0,20-30%
27,2038-07,36167.11,145,4.0,20-30%
27,2038-09,39071.82,63,3.0,20-30%
27,2038-10,177849.93,274,2.5,20-30%
27,2038-11,37341.8,128,2.0,20-30%
27,2039-01,88339.49,38,4.0,20-30%
27,2039-04,81645.28,60,4.0,20-30%
27,2039-05,93362.31,90,4.0,20-30%
27,2039-06,94873.61,128,2.0,20-30%
27,2039-07,93052.4,42,1.0,20-30%
27,2039-08,129675.83,262,2.5,20-30%
27,2039-10,95194.57,85,1.0,20-30%
27,2040-02,10709.9,89,3.0,20-30%
27,2040-05,119889.5,29,2.0,20-30%
27,2040-07,22118.23,128,4.0,20-30%
27,2040-12,74047.68,166,4.0,20-30%
27,2041-03,42916.18,165,3.0,20-30%
27,2041-04,24676.54,150,1.0,20-30%
27,2041-07,111406.92,246,1.0,20-30%
27,2042-01,58244.68,56,2.0,20-30%
27,2042-02,72051.38,92,1.0,20-30%
27,2042-03,27811.34,59,3.0,20-30%
27,2042-05,46132.77,89,2.0,20-30%
27,2042-06,81539.18,142,3.0,20-30%
27,2042-10,83947.28,126,2.0,20-30%
27,2042-11,7891.67,64,1.0,20-30%
27,2042-12,150964.8,378,3.0,20-30%
27,2043-01,19459.06,102,4.0,20-30%
27,2043-09,52826.020000000004,272,3.0,20-30%
27,2044-04,49882.89,109,4.0,20-30%
27,2044-05,37424.28,128,4.0,20-30%
27,2044-09,89071.14,262,2.0,20-30%
27,2045-05,35016.61,312,1.0,20-30%
27,2045-06,90171.99,154,1.0,20-30%
27,2045-09,51579.78,184,2.0,20-30%
27,2046-01,61885.68,104,3.0,20-30%
27,2046-03,75357.18,73,1.0,20-30%
27,2046-08,42055.99,194,4.0,20-30%
27,2047-02,25008.620000000003,56,2.5,20-30%
27,2047-03,93569.73,73,3.0,20-30%
27,2047-06,91489.58,134,4.0,20-30%
27,2047-08,10383.25,19,1.0,20-30%
27,2047-09,36746.48,16,3.0,20-30%
27,2047-11,98453.29,9,2.0,20-30%
27,2048-02,16625.31,140,4.0,20-30%
27,2048-06,10555.01,171,1.0,20-30%
27,2048-11,103653.25,269,2.0,20-30%
27,2049-03,32689.1,182,2.0,20-30%
27,2049-05,143461.68,71,3.5,20-30%
27,2049-06,51788.93,70,2.0,20-30%
27,2049-11,7390.38,102,4.0,20-30%
27,2050-03,39063.47,21,1.0,20-30%
28,2023-06,118857.62000000001,336,2.6666666666666665,20-30%
28,2023-07,108883.09,362,1.5,20-30%
28,2023-08,51864.35,59,3.0,20-30%
28,2023-12,60774.96,15,1.0,20-30%
28,2024-01,91451.37,122,2.0,20-30%
28,2024-06,37759.02,69,1.0,20-30%
28,2024-08,146810.46,186,3.0,20-30%
28,2024-10,68413.87,38,3.0,20-30%
28,2024-11,61312.56,76,3.0,20-30%
28,2024-12,50803.02,56,2.0,20-30%
28,2025-01,57864.69,49,3.0,20-30%
28,2025-02,63811.8,124,3.0,20-30%
28,2025-05,30866.17,97,2.0,20-30%
28,2025-08,50932.92,360,3.5,20-30%
28,2025-09,15973.59,70,1.0,20-30%
28,2026-01,131627.9,125,3.5,20-30%
28,2026-02,83165.51000000001,255,3.0,20-30%
28,2026-11,71348.44,141,4.0,20-30%
28,2026-12,36004.6,77,4.0,20-30%
28,2027-03,9034.59,159,2.0,20-30%
28,2027-06,50391.53,16,2.0,20-30%
28,2027-09,143730.5,197,3.0,20-30%
28,2028-01,146405.05,203,3.5,20-30%
28,2028-05,97823.15,64,3.0,20-30%
28,2028-06,152544.3,291,2.0,20-30%
28,2028-09,9556.05,90,1.0,20-30%
28,2028-10,61552.13,8,3.0,20-30%
28,2028-12,81875.09,140,4.0,20-30%
28,2029-01,47260.81,170,3.0,20-30%
28,2029-06,53092.75,181,2.0,20-30%
28,2029-08,129994.47,231,3.5,20-30%
28,2029-10,85351.68,92,1.0,20-30%
28,2029-11,18738.16,172,1.0,20-30%
28,2029-12,80974.6,191,3.0,20-30%
28,2030-01,16701.1,58,1.0,20-30%
28,2030-03,67630.64,159,1.0,20-30%
28,2030-04,53582.07,78,2.0,20-30%
28,2030-05,56908.91,91,2.0,20-30%
28,2030-06,243505.5,84,1.6666666666666667,20-30%
28,2030-09,93358.17,75,2.0,20-30%
28,2030-11,34782.62,174,3.0,20-30%
28,2030-12,76085.0,124,4.0,20-30%
28,2031-06,85821.6,41,4.0,20-30%
28,2031-07,10267.39,87,4.0,20-30%
28,2031-10,83056.9,115,2.0,20-30%
28,2032-01,78169.47,70,4.0,20-30%
28,2032-02,125338.47,64,1.5,20-30%
28,2032-04,91742.06,146,1.0,20-30%
28,2032-06,94525.46,24,4.0,20-30%
28,2032-07,105062.26,300,4.0,20-30%
28,2032-12,69628.12,64,1.0,20-30%
28,2033-03,51694.72,196,3.0,20-30%
28,2033-04,11520.36,30,4.0,20-30%
28,2033-05,71866.69,120,2.5,20-30%
28,2033-06,36985.22,162,3.0,20-30%
28,2033-07,120044.9,314,3.0,20-30%
28,2033-11,84408.33,6,1.0,20-30%
28,2034-01,77663.85,19,1.0,20-30%
28,2034-02,82339.11,45,2.0,20-30%
28,2034-07,22308.65,198,4.0,20-30%
28,2034-12,76043.52,48,3.0,20-30%
28,2035-02,178764.62,358,1.5,20-30%
28,2035-06,88058.89,89,2.0,20-30%
28,2035-10,92846.49,75,3.0,20-30%
28,2035-12,98735.66,77,3.0,20-30%
28,2036-01,57577.22,140,2.0,20-30%
28,2036-02,34962.77,126,4.0,20-30%
28,2036-09,82168.21,130,3.0,20-30%
28,2036-12,71853.35,148,2.5,20-30%
28,2037-05,20792.67,3,4.0,20-30%
28,2037-08,29076.18,169,3.0,20-30%
28,2037-11,137175.31,375,3.0,20-30%
28,2038-03,55245.15,60,3.0,20-30%
28,2038-04,24846.76,151,1.0,20-30%
28,2038-05,21774.18,15,1.0,20-30%
28,2038-06,45249.52,103,1.0,20-30%
28,2038-07,27878.52,89,4.0,20-30%
28,2039-01,139379.43,146,1.5,20-30%
28,2039-03,58571.5,254,2.0,20-30%
28,2039-04,38668.05,68,3.0,20-30%
28,2039-05,21207.53,175,4.0,20-30%
28,2039-06,48852.5,178,1.0,20-30%
28,2039-07,49089.5,70,2.0,20-30%
28,2039-12,123923.49,66,2.5,20-30%
28,2040-02,35456.64,15,2.0,20-30%
28,2040-05,52670.26,39,4.0,20-30%
28,2040-10,46044.25,27,4.0,20-30%
28,2041-07,6491.46,94,2.0,20-30%
28,2041-09,78898.97,80,1.0,20-30%
28,2041-12,84364.97,161,3.0,20-30%
28,2042-02,18919.57,89,2.0,20-30%
28,2042-05,73045.76000000001,159,4.0,20-30%
28,2042-11,88368.66,116,1.0,20-30%
28,2043-01,67726.25,157,4.0,20-30%
28,2043-02,87571.58,113,2.0,20-30%
28,2043-03,49184.12,65,2.0,20-30%
28,2043-04,166376.77,362,3.75,20-30%
28,2043-07,79350.86,35,1.0,20-30%
28,2043-09,76719.41,64,2.0,20-30%
28,2044-02,57673.64,96,2.0,20-30%
28,2044-08,92043.58,52,3.0,20-30%
28,2044-12,90025.25,196,3.0,20-30%
28,2045-04,78736.71,27,2.0,20-30%
28,2045-06,24435.53,204,1.5,20-30%
28,2046-04,52865.33,42,1.0,20-30%
28,2046-11,71294.95,242,2.5,20-30%
28,2046-12,88403.17,84,2.0,20-30%
28,2047-01,24067.88,93,3.0,20-30%
28,2047-02,51634.31,30,1.0,20-30%
28,2047-09,16436.32,154,3.0,20-30%
28,2048-01,59468.13,68,4.0,20-30%
28,2048-02,360208.0,768,2.0,20-30%
28,2048-03,92918.18,174,4.0,20-30%
28,2048-04,57710.630000000005,259,2.0,20-30%
28,2048-05,71618.52,19,4.0,20-30%
28,2048-07,60216.24,62,1.0,20-30%
28,2048-08,79743.86,118,1.0,20-30%
28,2048-12,8539.91,121,4.0,20-30%
28,2049-01,154824.68,265,1.5,20-30%
28,2049-02,19827.68,156,3.0,20-30%
28,2049-08,74289.87,18,4.0,20-30%
28,2049-11,39898.46,123,2.0,20-30%
29,2023-01,135777.09999999998,132,4.0,20-30%
29,2023-03,205817.47,421,2.5,20-30%
29,2023-05,92999.08,46,2.0,20-30%
29,2023-08,86073.71,46,2.0,20-30%
29,2024-01,8287.36,11,2.0,20-30%
29,2024-05,60032.39,326,1.5,20-30%
29,2024-06,109679.54999999999,110,2.5,20-30%
29,2024-07,88214.78,92,2.0,20-30%
29,2024-10,104255.89,248,3.5,20-30%
29,2024-11,47075.58,100,4.0,20-30%
29,2025-04,74481.54,3,1.0,20-30%
29,2025-05,161473.65000000002,415,2.6666666666666665,20-30%
29,2025-07,34165.64,167,4.0,20-30%
29,2025-08,90695.95999999999,271,1.0,20-30%
29,2025-09,2764.06,197,4.0,20-30%
29,2025-10,30888.11,84,2.0,20-30%
29,2026-01,45470.99,44,3.0,20-30%
29,2026-03,15169.96,100,3.0,20-30%
29,2026-05,23897.64,130,4.0,20-30%
29,2026-07,23761.31,65,2.0,20-30%
29,2026-08,69007.2,86,4.0,20-30%
29,2026-11,71265.62,165,4.0,20-30%
29,2027-04,98780.59,48,2.0,20-30%
29,2027-12,62685.31,19,2.0,20-30%
29,2028-01,163321.52,243,2.5,20-30%
29,2028-05,141457.9,172,2.5,20-30%
29,2028-09,27629.19,120,2.0,20-30%
29,2029-02,26545.24,83,1.0,20-30%
29,2029-04,88302.62,6,1.0,20-30%
29,2029-08,24186.85,82,2.0,20-30%
29,2029-10,89074.5,120,2.0,20-30%
29,2029-12,44635.54,113,1.0,20-30%
29,2030-01,5676.62,21,1.0,20-30%
29,2030-02,84205.14,197,3.5,20-30%
29,2030-04,27096.0,46,3.0,20-30%
29,2030-05,118417.26,240,1.5,20-30%
29,2030-06,18802.62,129,4.0,20-30%
29,2030-07,113842.93,212,3.5,20-30%
29,2030-08,102740.62,137,2.0,20-30%
29,2030-12,104864.05,167,3.0,20-30%
29,2031-01,64134.34,104,3.0,20-30%
29,2031-03,84993.85,139,1.0,20-30%
29,2031-05,62759.51,83,2.0,20-30%
29,2031-08,33574.91,89,1.0,20-30%
29,2031-09,36833.94,57,2.0,20-30%
29,2031-11,92605.81999999999,239,4.0,20-30%
29,2032-02,44520.23,7,2.0,20-30%
29,2032-03,92463.56,100,3.0,20-30%
29,2032-04,21212.5,98,1.0,20-30%
29,2032-05,57228.64,197,4.0,20-30%
29,2032-12,82621.46,142,2.0,20-30%
29,2033-01,75533.04,50,4.0,20-30%
29,2033-02,23971.62,154,3.0,20-30%
29,2033-04,11773.05,25,4.0,20-30%
29,2033-05,146401.51,320,3.5,20-30%
29,2033-08,39048.3,170,3.0,20-30%
29,2033-09,27361.81,194,4.0,20-30%
29,2033-10,85208.69,192,4.0,20-30%
29,2033-12,21649.81,90,3.0,20-30%
29,2034-02,8517.0,68,2.0,20-30%
29,2034-03,29155.3,47,4.0,20-30%
29,2034-07,5092.06,142,2.0,20-30%
29,2034-09,7815.71,29,4.0,20-30%
29,2034-10,5722.22,167,2.0,20-30%
29,2035-05,21405.49,153,3.0,20-30%
29,2035-10,55656.22,186,1.0,20-30%
29,2036-01,126382.95999999999,185,2.0,20-30%
29,2036-03,93952.61,33,4.0,20-30%
29,2036-04,63658.08,136,4.0,20-30%
29,2036-05,47643.3,113,3.0,20-30%
29,2036-08,69993.37,18,4.0,20-30%
29,2036-09,83839.29,120,3.0,20-30%
29,2036-12,59261.56,74,2.0,20-30%
29,2037-01,78809.04,66,2.0,20-30%
29,2037-02,39983.41,95,1.0,20-30%
29,2037-06,93439.42,35,1.0,20-30%
29,2037-07,67888.3,101,4.0,20-30%
29,2038-01,23459.89,174,2.0,20-30%
29,2038-04,95260.16,78,4.0,20-30%
29,2038-05,53977.62,97,4.0,20-30%
29,2038-06,73489.77,4,4.0,20-30%
29,2038-07,79092.17,104,1.0,20-30%
29,2038-11,93525.1,36,2.0,20-30%
29,2039-01,56261.72,56,4.0,20-30%
29,2039-03,77950.33,71,2.0,20-30%
29,2039-04,20558.39,74,4.0,20-30%
29,2039-05,32870.7,182,2.5,20-30%
29,2039-06,115414.23,80,3.5,20-30%
29,2039-07,114892.32,270,1.5,20-30%
29,2039-09,10963.23,48,2.0,20-30%
29,2039-12,97294.66,123,4.0,20-30%
29,2040-05,28198.29,109,3.0,20-30%
29,2040-07,1390.93,68,1.0,20-30%
29,2040-09,17403.33,19,1.0,20-30%
29,2040-11,90852.55,16,2.0,20-30%
29,2041-10,24571.91,95,1.0,20-30%
29,2042-01,38607.87,33,2.0,20-30%
29,2042-05,133173.22,206,2.6666666666666665,20-30%
29,2042-10,48826.32,105,3.0,20-30%
29,2043-03,132011.33000000002,257,1.5,20-30%
29,2043-04,57468.42,26,4.0,20-30%
29,2043-08,70964.45,82,3.0,20-30%
29,2044-01,16058.24,47,1.0,20-30%
29,2044-02,23427.92,104,3.0,20-30%
29,2044-07,69247.06,113,4.0,20-30%
29,2044-09,78607.3,167,2.0,20-30%
29,2045-01,85014.98,48,4.0,20-30%
29,2045-04,16290.76,144,3.0,20-30%
29,2045-05,73340.03,170,2.0,20-30%
29,2045-06,22549.29,123,1.0,20-30%
29,2045-07,98257.58,184,2.0,20-30%
29,2045-11,86083.7,169,3.0,20-30%
29,2046-01,12008.8,188,1.0,20-30%
29,2046-06,62382.22,325,3.0,20-30%
29,2046-07,22644.17,185,2.0,20-30%
29,2046-09,70182.66,29,4.0,20-30%
29,2046-10,108151.55,147,2.5,20-30%
29,2046-12,181314.65,266,2.0,20-30%
29,2047-03,102796.67,194,2.0,20-30%
29,2047-04,68920.73,106,1.0,20-30%
29,2047-12,41473.73,32,2.0,20-30%
29,2048-01,82498.57,315,2.5,20-30%
29,2048-02,73597.52,147,2.0,20-30%
29,2048-05,141887.51,182,4.0,20-30%
29,2048-07,14087.58,35,3.0,20-30%
29,2048-08,43511.85,48,3.0,20-30%
29,2048-12,90899.51,169,1.0,20-30%
29,2049-04,101619.81,245,2.5,20-30%
29,2049-06,92430.72,126,2.0,20-30%
29,2049-07,81935.61,44,4.0,20-30%
29,2049-11,25657.76,182,1.0,20-30%
29,2049-12,79490.97,129,2.0,20-30%
29,2050-01,76774.56,12,2.0,20-30%
29,2050-04,88418.05,23,3.0,20-30%
29,2050-05,90147.07,133,3.0,20-30%
30,2023-05,78378.52,109,1.0,20-30%
30,2023-08,28369.52,76,1.0,20-30%
30,2024-01,39010.45,157,2.0,20-30%
30,2024-03,38213.21,79,4.0,20-30%
30,2024-06,106979.69,298,2.5,20-30%
30,2024-08,85628.20999999999,363,2.3333333333333335,20-30%
30,2024-09,93361.71,187,4.0,20-30%
30,2024-11,8362.62,141,2.0,20-30%
30,2024-12,160848.31,255,2.0,20-30%
30,2025-01,230243.03,376,2.6666666666666665,20-30%
30,2025-03,14133.97,43,4.0,20-30%
30,2025-05,46935.58,110,3.0,20-30%
30,2025-07,57676.73,6,2.0,20-30%
30,2025-08,169418.31,365,2.3333333333333335,20-30%
30,2025-09,95224.39,69,3.0,20-30%
30,2025-12,140644.81,174,2.0,20-30%
30,2026-02,174200.14,108,2.5,20-30%
30,2026-05,98650.4,33,4.0,20-30%
30,2026-12,32534.87,148,3.0,20-30%
30,2027-04,71793.9,211,1.5,20-30%
30,2027-07,94003.05,107,4.0,20-30%
30,2027-10,19280.32,73,2.0,20-30%
30,2027-11,15968.04,160,4.0,20-30%
30,2027-12,91052.74,90,1.0,20-30%
30,2028-05,76446.3,62,4.0,20-30%
30,2028-06,25589.32,66,2.0,20-30%
30,2028-10,29733.87,203,1.0,20-30%
30,2028-12,90517.46,157,3.0,20-30%
30,2029-04,20354.71,136,2.0,20-30%
30,2029-08,49452.52,70,2.0,20-30%
30,2029-12,113541.48000000001,340,1.5,20-30%
30,2030-02,42179.94,32,4.0,20-30%
30,2030-04,19478.46,95,4.0,20-30%
30,2030-07,20451.34,185,2.0,20-30%
30,2030-10,54313.36,177,2.5,20-30%
30,2031-01,88439.8,118,3.0,20-30%
30,2031-07,1475.3,136,2.0,20-30%
30,2031-09,41048.27,128,4.0,20-30%
30,2032-01,30475.37,70,3.0,20-30%
30,2032-08,46578.99,52,4.0,20-30%
30,2032-09,13842.28,81,1.0,20-30%
30,2032-10,80535.93,112,3.0,20-30%
30,2032-12,96643.1,72,4.0,20-30%
30,2034-02,188225.84,116,3.0,20-30%
30,2034-04,3711.79,173,2.0,20-30%
30,2034-05,31264.79,62,3.0,20-30%
30,2034-07,61953.26,149,1.0,20-30%
30,2034-09,67872.17,157,2.0,20-30%
30,2034-11,96439.34,180,1.0,20-30%
30,2035-02,48512.66,124,3.0,20-30%
30,2035-10,60817.62,72,2.0,20-30%
30,2036-03,33431.04,33,2.0,20-30%
30,2036-04,24226.12,30,4.0,20-30%
30,2036-05,40785.33,67,4.0,20-30%
30,2036-07,29024.69,87,3.0,20-30%
30,2036-08,11671.22,123,4.0,20-30%
30,2036-11,2589.35,125,3.0,20-30%
30,2037-01,31458.78,159,2.0,20-30%
30,2037-03,3527.97,177,1.0,20-30%
30,2037-06,19928.5,11,3.0,20-30%
30,2037-11,51051.61,128,1.0,20-30%
30,2038-04,84361.2,11,4.0,20-30%
30,2038-08,35690.43,133,1.0,20-30%
30,2039-01,39927.14,132,1.0,20-30%
30,2039-03,87980.04,149,4.0,20-30%
30,2039-04,86107.22,180,2.5,20-30%
30,2039-05,29078.09,83,4.0,20-30%
30,2039-07,10227.53,23,3.0,20-30%
30,2039-10,14107.18,142,2.0,20-30%
30,2040-03,28275.69,41,2.0,20-30%
30,2040-08,8268.97,129,3.0,20-30%
30,2040-09,13347.56,93,1.0,20-30%
30,2040-12,84443.86,77,2.0,20-30%
30,2041-01,58594.52,141,2.0,20-30%
30,2041-03,98178.45,91,4.0,20-30%
30,2041-04,41623.31,278,3.5,20-30%
30,2042-02,9008.58,16,4.0,20-30%
30,2042-04,2911.58,55,4.0,20-30%
30,2042-07,2295.93,6,1.0,20-30%
30,2042-08,137886.45,258,2.6666666666666665,20-30%
30,2042-09,16142.25,13,1.0,20-30%
30,2042-10,81235.45,58,1.0,20-30%
30,2042-11,17422.58,113,3.0,20-30%
30,2043-01,71619.59,113,1.0,20-30%
30,2043-03,5135.49,106,4.0,20-30%
30,2043-06,55744.11,198,2.0,20-30%
30,2043-07,85329.46,90,2.0,20-30%
30,2044-03,49236.77,32,4.0,20-30%
30,2044-06,123953.55,303,3.0,20-30%
30,2044-07,30616.33,100,4.0,20-30%
30,2044-08,87492.4,169,3.0,20-30%
30,2044-10,85723.45,252,1.5,20-30%
30,2044-11,115629.03,143,3.0,20-30%
30,2044-12,21248.35,18,3.0,20-30%
30,2045-01,87875.98,43,2.0,20-30%
30,2045-03,56022.72,183,1.0,20-30%
30,2045-08,18907.63,199,2.0,20-30%
30,2045-12,106132.15,165,1.5,20-30%
30,2046-01,83910.54000000001,181,3.0,20-30%
30,2046-03,31577.9,114,3.0,20-30%
30,2046-10,88441.76,54,3.0,20-30%
30,2046-11,34019.68,109,4.0,20-30%
30,2047-01,80551.39,146,1.0,20-30%
30,2047-02,91343.05,139,2.0,20-30%
30,2047-04,55858.09,21,1.0,20-30%
30,2047-06,83426.63,141,2.0,20-30%
30,2047-08,69503.06,176,3.5,20-30%
30,2047-10,79262.53,153,2.0,20-30%
30,2047-12,52028.01,169,3.0,20-30%
30,2048-01,15116.48,141,1.0,20-30%
30,2048-05,27155.99,53,2.0,20-30%
30,2048-08,5252.19,21,2.0,20-30%
30,2048-09,84176.13,30,3.0,20-30%
30,2049-01,10974.54,120,1.0,20-30%
30,2049-02,6903.77,129,2.0,20-30%
30,2049-04,65991.23999999999,225,3.0,20-30%
30,2049-08,9063.89,96,4.0,20-30%
30,2049-09,14001.19,6,3.0,20-30%
31,2023-01,27813.98,171,1.0,>30%
31,2023-05,170627.05,240,2.6666666666666665,>30%
31,2023-07,20730.66,140,2.0,>30%
31,2023-09,65661.52,83,1.0,>30%
31,2023-10,54968.03,169,3.0,>30%
31,2023-11,47309.3,138,4.0,>30%
31,2023-12,74856.08,43,1.0,>30%
31,2024-01,51274.58,57,4.0,>30%
31,2024-04,56667.5,122,3.0,>30%
31,2024-05,73533.87,233,4.0,>30%
31,2024-07,146395.69,261,3.5,>30%
31,2024-09,14655.69,123,1.0,>30%
31,2024-10,41265.21,83,3.0,>30%
31,2024-12,30059.27,199,3.0,>30%
31,2025-01,19570.78,17,1.0,>30%
31,2025-03,86677.66,55,1.0,>30%
31,2025-05,22663.53,105,3.0,>30%
31,2025-07,177205.54,57,2.5,>30%
31,2025-10,20427.54,117,1.0,>30%
31,2025-11,35475.29,61,3.0,>30%
31,2026-04,127567.08000000002,321,3.0,>30%
31,2026-06,162049.82,391,2.0,>30%
31,2026-07,16654.86,98,1.0,>30%
31,2026-08,70178.35,14,3.0,>30%
31,2026-09,171170.28,521,3.5,>30%
31,2026-10,32765.72,173,3.0,>30%
31,2026-11,29826.49,172,1.0,>30%
31,2026-12,26392.3,171,1.0,>30%
31,2027-01,89056.56,199,1.0,>30%
31,2027-08,43923.8,142,3.0,>30%
31,2027-09,86825.59,215,2.5,>30%
31,2027-10,24854.66,133,2.0,>30%
31,2028-01,36867.66,199,1.0,>30%
31,2028-08,40781.57,27,4.0,>30%
31,2028-12,63967.72,122,1.0,>30%
31,2029-02,69902.91,105,2.0,>30%
31,2029-07,30296.55,39,3.0,>30%
31,2029-08,19362.91,123,4.0,>30%
31,2029-10,4467.1,120,3.0,>30%
31,2029-12,92836.66,176,3.0,>30%
31,2030-01,24042.25,95,2.0,>30%
31,2030-02,34576.42,4,3.0,>30%
31,2030-06,141213.18,248,2.5,>30%
31,2030-07,20254.24,5,3.0,>30%
31,2030-08,97057.43000000001,179,2.0,>30%
31,2030-09,66516.85,224,2.0,>30%
31,2030-12,18787.67,98,2.0,>30%
31,2031-02,98473.05,6,3.0,>30%
31,2031-06,59985.49,39,1.0,>30%
31,2031-07,73530.55,121,1.0,>30%
31,2031-08,53258.07,163,1.0,>30%
31,2031-09,18505.29,79,1.0,>30%
31,2031-11,77230.77,57,3.0,>30%
31,2031-12,53769.22,183,3.0,>30%
31,2032-02,85273.36,34,1.0,>30%
31,2032-04,95468.8,159,3.0,>30%
31,2032-05,65332.61,42,4.0,>30%
31,2032-12,53424.23,75,3.0,>30%
31,2033-01,82947.65,207,2.5,>30%
31,2033-02,49655.74,67,1.0,>30%
31,2033-03,62638.590000000004,255,4.0,>30%
31,2033-04,21714.72,85,1.0,>30%
31,2033-07,9703.6,103,1.0,>30%
31,2033-09,222128.05,219,3.3333333333333335,>30%
31,2033-11,63603.7,38,3.0,>30%
31,2034-02,43121.45,359,2.5,>30%
31,2034-04,126253.34,385,2.5,>30%
31,2034-06,51211.39,153,3.0,>30%
31,2034-08,86640.67,146,3.0,>30%
31,2034-10,15948.1,23,1.0,>30%
31,2034-11,78601.33,13,1.0,>30%
31,2035-01,58957.04,37,4.0,>30%
31,2035-02,100734.87,135,3.5,>30%
31,2035-04,9955.97,168,4.0,>30%
31,2035-05,148444.21,322,3.0,>30%
31,2035-09,52241.09,46,2.0,>30%
31,2036-07,80070.51,141,4.0,>30%
31,2036-08,23416.13,175,4.0,>30%
31,2036-10,22019.07,185,4.0,>30%
31,2036-11,28540.33,82,3.0,>30%
31,2037-01,72290.0,97,2.0,>30%
31,2037-02,24909.62,178,1.0,>30%
31,2037-05,9530.52,10,1.0,>30%
31,2037-06,58132.44,14,1.0,>30%
31,2037-10,24058.03,3,4.0,>30%
31,2037-11,126268.98,165,1.5,>30%
31,2038-03,109543.32,70,2.5,>30%
31,2038-04,69424.5,143,2.0,>30%
31,2038-07,7916.04,196,2.0,>30%
31,2038-09,75459.77,337,3.0,>30%
31,2038-10,114288.4,202,3.0,>30%
31,2039-02,39681.19,65,4.0,>30%
31,2039-04,99960.31,140,3.0,>30%
31,2039-05,15933.35,167,3.0,>30%
31,2039-07,106773.26000000001,288,2.5,>30%
31,2039-09,52238.45,36,1.0,>30%
31,2039-10,156690.14,539,2.6666666666666665,>30%
31,2040-02,108933.72,345,2.5,>30%
31,2040-03,98795.31999999999,240,2.5,>30%
31,2040-04,24840.72,33,1.0,>30%
31,2040-05,24815.83,60,4.0,>30%
31,2040-07,46426.93,177,3.0,>30%
31,2040-08,118010.87,238,2.5,>30%
31,2040-09,67519.94,34,4.0,>30%
31,2040-11,41440.49,20,3.0,>30%
31,2041-01,11313.13,176,1.0,>30%
31,2041-05,50752.28,300,1.5,>30%
31,2041-08,34624.4,169,1.0,>30%
31,2041-11,99551.36,427,3.0,>30%
31,2042-01,24163.71,37,4.0,>30%
31,2042-03,62222.77,24,1.0,>30%
31,2042-05,23162.12,159,1.0,>30%
31,2042-07,7702.67,15,1.0,>30%
31,2042-08,23107.3,29,2.0,>30%
31,2043-02,31016.51,82,1.0,>30%
31,2043-03,172114.33000000002,266,3.3333333333333335,>30%
31,2043-07,74692.69,310,2.5,>30%
31,2043-11,43566.6,16,3.0,>30%
31,2044-01,52506.04,187,3.0,>30%
31,2044-02,30469.61,17,1.0,>30%
31,2044-03,70667.86,228,3.0,>30%
31,2044-08,81175.0,157,1.0,>30%
31,2045-02,126095.10999999999,103,1.5,>30%
31,2045-03,7483.91,165,2.0,>30%
31,2045-04,31529.11,114,3.0,>30%
31,2045-05,62898.94,179,2.0,>30%
31,2045-06,98399.48,85,2.0,>30%
31,2045-07,41914.69,42,3.0,>30%
31,2045-08,30426.59,83,2.0,>30%
31,2046-03,13640.98,35,3.0,>30%
31,2047-01,77442.45999999999,362,2.5,>30%
31,2047-08,172967.86,281,2.6666666666666665,>30%
31,2047-10,135603.91,346,2.5,>30%
31,2047-11,97666.23,73,2.0,>30%
31,2047-12,48817.57,64,2.0,>30%
31,2048-02,53622.27,67,4.0,>30%
31,2048-05,68453.18,102,3.0,>30%
31,2048-06,55836.55,76,2.0,>30%
31,2048-07,71065.48,52,3.0,>30%
31,2048-09,34769.12,97,3.0,>30%
31,2048-10,55301.11,144,1.0,>30%
31,2048-12,62057.87,59,1.0,>30%
31,2049-06,47148.94,64,1.0,>30%
31,2049-07,63814.659999999996,293,2.5,>30%
31,2049-09,95996.74,140,4.0,>30%
31,2049-11,89270.59,8,2.0,>30%
31,2049-12,89032.61,88,1.0,>30%
31,2050-03,2584.08,99,3.0,>30%
32,2023-04,41780.55,80,4.0,>30%
32,2023-07,98731.51,128,1.0,>30%
32,2023-08,96162.77,183,2.5,>30%
32,2024-01,109813.48999999999,210,2.5,>30%
32,2024-02,3602.59,124,1.0,>30%
32,2024-03,85359.51,197,4.0,>30%
32,2024-04,71837.34,28,4.0,>30%
32,2024-07,161084.93,48,2.5,>30%
32,2024-08,83611.78,139,2.0,>30%
32,2024-09,37827.06,28,1.0,>30%
