Bundle_Category,Bundle_ID,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund
Basic,BNDL_Q06W0M,72108.68,119,2.0
Basic,BNDL_Q09WCS,35840.36,82,2.0
Basic,BNDL_Q0ENKB,27416.42,113,1.0
Basic,BNDL_Q0HCUM,64036.71,182,3.0
Basic,BNDL_Q0U36W,38968.2,151,2.0
Basic,BNDL_Q2R33X,19686.47,131,3.0
Basic,BNDL_Q396Y1,61234.55,105,2.0
Basic,BNDL_Q3HIQL,22905.11,163,2.0
Basic,BNDL_Q3QX6F,42875.3,57,1.0
Basic,BNDL_Q4BRT6,98341.55,107,3.0
Basic,BNDL_Q4Q2D6,46346.25,81,4.0
Basic,BNDL_Q59S6B,51340.37,109,3.0
Basic,BNDL_Q5ELQ2,39690.41,192,1.0
Basic,BNDL_Q5FGDI,33612.61,131,3.0
Basic,BNDL_Q5HPPE,14107.18,142,2.0
Basic,BNDL_Q5PG3E,90041.29,114,2.0
Basic,BNDL_Q68LYR,28155.05,76,4.0
Basic,BNDL_Q7DRHX,13473.23,88,3.0
Basic,BNDL_Q7NXJ0,36049.42,34,4.0
Basic,BNDL_Q8CUCB,25666.34,43,4.0
Basic,BNDL_Q9HA9V,33869.71,141,3.0
Basic,BNDL_Q9JI2U,29222.35,100,1.0
Basic,BNDL_Q9L689,19775.2,188,1.0
Basic,BNDL_Q9N9X8,39140.43,70,3.0
Basic,BNDL_QAEWTF,46945.98,184,2.0
Basic,BNDL_QBAIPJ,18699.03,151,2.0
Basic,BNDL_QBAN4R,91742.06,146,1.0
Basic,BNDL_QC25ZZ,29753.24,23,1.0
Basic,BNDL_QCCK8E,13387.34,113,3.0
Basic,BNDL_QCI8N3,22092.6,15,1.0
Basic,BNDL_QCN6P6,47967.17,68,2.0
Basic,BNDL_QCTZT8,82652.68,20,2.0
Basic,BNDL_QDHC77,47491.83,116,4.0
Basic,BNDL_QDK338,84160.42,179,4.0
Basic,BNDL_QEZ8Q3,89559.17,153,2.0
Basic,BNDL_QGG0UK,52549.91,141,4.0
Basic,BNDL_QGZNZK,42671.1,117,1.0
Basic,BNDL_QH2M6W,92150.4,174,3.0
Basic,BNDL_QH8K0J,82381.01,116,3.0
Basic,BNDL_QHB6MV,73943.13,92,4.0
Basic,BNDL_QHHVU4,25206.59,13,3.0
Basic,BNDL_QHJ6WP,39403.2,93,3.0
Basic,BNDL_QHUQAD,20254.24,5,3.0
Basic,BNDL_QHYDVC,18717.83,192,3.0
Basic,BNDL_QI7B9L,22483.88,101,4.0
Basic,BNDL_QIICMR,50541.83,71,4.0
Basic,BNDL_QIV0DH,79994.05,89,3.0
Basic,BNDL_QIYA5J,93685.15,191,3.0
Basic,BNDL_QJOASK,32353.97,67,1.0
Basic,BNDL_QJOHBN,81065.47,61,3.0
Basic,BNDL_QKCEFP,52686.71,19,2.0
Basic,BNDL_QL3CFO,62590.11,183,4.0
Basic,BNDL_QLMZS2,18508.29,112,3.0
Basic,BNDL_QLRRS4,83133.82,140,3.0
Basic,BNDL_QME9P1,57814.94,54,2.0
Basic,BNDL_QMI873,72088.78,36,3.0
Basic,BNDL_QNB56P,34663.92,44,1.0
Basic,BNDL_QO9638,73867.2,95,1.0
Basic,BNDL_QOA1A1,66005.65,125,1.0
Basic,BNDL_QPR59H,94873.61,128,2.0
Basic,BNDL_QQAV99,59690.07,119,4.0
Basic,BNDL_QQW0AI,85520.35,75,4.0
Basic,BNDL_QQWLC3,43494.91,137,3.0
Basic,BNDL_QR3SXI,85273.36,34,1.0
Basic,BNDL_QRE8OI,19827.68,156,3.0
Basic,BNDL_QRMG3Z,28767.29,75,2.0
Basic,BNDL_QRUHE7,93555.61,7,1.0
Basic,BNDL_QRUL5Z,91991.27,147,4.0
Basic,BNDL_QSTE8Y,65229.09,113,3.0
Basic,BNDL_QT422L,17925.72,133,3.0
Basic,BNDL_QTIG4R,17107.45,4,3.0
Basic,BNDL_QTM9D7,19724.86,68,1.0
Basic,BNDL_QTPD7Y,2426.09,57,2.0
Basic,BNDL_QTWN9P,11093.5,137,2.0
Basic,BNDL_QU3G58,73660.48,134,3.0
Basic,BNDL_QUG0BC,86006.15,90,1.0
Basic,BNDL_QUJ9D4,97589.28,135,2.0
Basic,BNDL_QUR9K8,14516.71,22,1.0
Basic,BNDL_QV9X6X,97456.88,80,1.0
Basic,BNDL_QVLM5T,51371.21,22,2.0
Basic,BNDL_QVMMIL,47172.38,65,4.0
Basic,BNDL_QW6S6T,93985.35,170,2.0
Basic,BNDL_QWDGIR,45392.06,79,2.0
Basic,BNDL_QXAEGB,26887.05,65,1.0
Basic,BNDL_QXZZLF,25954.93,115,1.0
Basic,BNDL_QYNK2V,75175.58,82,2.0
Basic,BNDL_QYVKVF,87486.32,170,4.0
Basic,BNDL_QZPUHA,68133.17,157,1.0
Basic,BNDL_R0AS31,91173.05,155,2.0
Basic,BNDL_R0B3S6,8361.01,12,3.0
Basic,BNDL_R0BBJG,29665.31,156,1.0
Basic,BNDL_R0H7R6,26352.02,87,3.0
Basic,BNDL_R0OS4J,93782.09,88,1.0
Basic,BNDL_R0QNHG,72529.3,89,2.0
Basic,BNDL_R0VYON,41332.9,5,1.0
Basic,BNDL_R105NV,9769.53,163,3.0
Basic,BNDL_R1IIJ2,63133.49,159,1.0
Basic,BNDL_R2Y9IQ,1953.85,52,3.0
Basic,BNDL_R4FKRR,38997.6,62,4.0
Basic,BNDL_R4KRNY,30152.98,123,2.0
Basic,BNDL_R54P45,57974.21,144,3.0
Basic,BNDL_R5D82I,74355.74,69,3.0
Basic,BNDL_R5EDQB,20861.14,10,2.0
Basic,BNDL_R5JW5P,30710.51,189,1.0
Basic,BNDL_R5TN45,8204.69,42,4.0
Basic,BNDL_R68GZS,28265.62,198,1.0
Basic,BNDL_R6CECM,8525.77,199,3.0
Basic,BNDL_R6J2AK,18020.79,3,2.0
Basic,BNDL_R6Q5EA,73571.54,144,2.0
Basic,BNDL_R7DM1T,33056.5,144,1.0
Basic,BNDL_R7GTE6,59535.28,81,1.0
Basic,BNDL_R7ZY0L,98650.4,33,4.0
Basic,BNDL_R8MOFE,1125.68,104,2.0
Basic,BNDL_R8SIC9,37826.72,173,3.0
Basic,BNDL_R9SKZX,93334.0,45,1.0
Basic,BNDL_RAEZYH,94541.73,7,4.0
Basic,BNDL_RALCUB,58514.28,170,3.0
Basic,BNDL_RBA1BU,65711.02,19,1.0
Basic,BNDL_RBJXMZ,5722.22,167,2.0
Basic,BNDL_RBM2IY,24815.83,60,4.0
Basic,BNDL_RBML61,44518.08,50,1.0
Basic,BNDL_RDEAHN,96115.98,162,3.0
Basic,BNDL_RDFO1Q,79136.57,41,2.0
Basic,BNDL_RDIER4,65599.5,12,1.0
Basic,BNDL_RDP7RW,13000.61,177,2.0
Basic,BNDL_RDYXH5,77898.03,8,2.0
Basic,BNDL_REA9YT,28272.79,19,3.0
Basic,BNDL_REC6HW,21060.67,171,3.0
Basic,BNDL_REELFK,36954.23,33,4.0
Basic,BNDL_REPL8M,39054.11,119,3.0
Basic,BNDL_RF4CME,37292.77,35,2.0
Basic,BNDL_RFXVJT,41150.93,24,3.0
Basic,BNDL_RFZ0NV,21283.52,180,1.0
Basic,BNDL_RGR6LO,91549.1,129,1.0
Basic,BNDL_RH46GU,2761.07,121,1.0
Basic,BNDL_RH9UI6,77796.9,132,2.0
Basic,BNDL_RHLIVS,99216.65,83,3.0
Basic,BNDL_RHLJ3Y,85208.69,192,4.0
Basic,BNDL_RHS0VC,84025.36,138,2.0
Basic,BNDL_RI6TXQ,49181.38,147,1.0
Basic,BNDL_RIJTIV,63558.67,147,1.0
Basic,BNDL_RIUUV5,3247.0,43,3.0
Basic,BNDL_RJDC9N,15145.84,118,1.0
Basic,BNDL_RJIGEL,98505.73,76,3.0
Basic,BNDL_RJQ5XB,69295.49,197,2.0
Basic,BNDL_RK5QAF,25469.24,31,1.0
Basic,BNDL_RKG34X,81220.13,84,4.0
Basic,BNDL_RKS0NQ,41097.95,182,3.0
Basic,BNDL_RKVOWH,90037.86,22,2.0
Basic,BNDL_RKX2SZ,45575.7,135,2.0
Basic,BNDL_RLBHA5,51995.44,63,1.0
Basic,BNDL_RLESE6,74900.73,128,3.0
Basic,BNDL_RLWN3E,13261.16,101,3.0
Basic,BNDL_RLZQPB,23501.81,186,1.0
Basic,BNDL_RM053B,9986.31,198,1.0
Basic,BNDL_RM184H,64648.41,28,2.0
Basic,BNDL_RMIC4H,22999.41,199,1.0
Basic,BNDL_RMKOA8,91170.91,94,2.0
Basic,BNDL_RMPF5E,28813.18,89,2.0
Basic,BNDL_RNEWIL,36985.22,162,3.0
Basic,BNDL_RO3LBI,85028.28,155,3.0
Basic,BNDL_RP3VGT,43996.47,32,2.0
Basic,BNDL_RPJ8G1,70535.9,65,4.0
Basic,BNDL_RPSOLE,92253.17,84,1.0
Basic,BNDL_RQ9OM9,66631.05,162,1.0
Basic,BNDL_RQY6Q5,40485.15,47,4.0
Basic,BNDL_RR0T5Z,76400.27,159,1.0
Basic,BNDL_RR6TRI,68883.88,83,1.0
Basic,BNDL_RRFSY6,98954.65,159,4.0
Basic,BNDL_RRN4XW,67616.92,190,4.0
Basic,BNDL_RSVAQI,31193.57,108,2.0
Basic,BNDL_RTSC6G,24627.57,147,4.0
Basic,BNDL_RTU2HF,27472.04,118,2.0
Basic,BNDL_RU7350,8611.63,171,4.0
Basic,BNDL_RUZNI2,13973.24,123,4.0
Basic,BNDL_RV1QY6,24756.11,96,2.0
Basic,BNDL_RV8UIB,50248.58,120,2.0
Basic,BNDL_RVDZMR,25187.6,183,1.0
Basic,BNDL_RVFLAR,41352.15,194,1.0
Basic,BNDL_RVJDBM,25248.15,194,4.0
Basic,BNDL_RVK8O6,89633.61,163,2.0
Basic,BNDL_RVV6GK,15356.07,22,1.0
Basic,BNDL_RWZYFV,54328.11,98,1.0
Basic,BNDL_RX21LK,91592.76,183,1.0
Basic,BNDL_RX8EP4,71993.73,144,2.0
Basic,BNDL_RXGWYY,60582.83,193,1.0
Basic,BNDL_RZ73RO,31048.46,109,3.0
Basic,BNDL_S0927Q,13825.02,92,3.0
Basic,BNDL_S0DH33,49897.79,39,3.0
Basic,BNDL_S0HP30,41914.69,42,3.0
Basic,BNDL_S13LBT,71334.17,131,4.0
Basic,BNDL_S14J4Y,17878.68,57,1.0
Basic,BNDL_S1N06O,96349.0,153,1.0
Basic,BNDL_S1NCUL,36787.3,10,2.0
Basic,BNDL_S25CU4,94673.61,87,1.0
Basic,BNDL_S2ITG1,49121.74,198,4.0
Basic,BNDL_S3TPE8,93733.62,197,1.0
Basic,BNDL_S40ELY,83405.72,124,3.0
Basic,BNDL_S460AB,71971.49,66,4.0
Basic,BNDL_S4CIN3,77230.77,57,3.0
Basic,BNDL_S4EETT,57705.42,149,4.0
Basic,BNDL_S4M06M,93439.42,35,1.0
Basic,BNDL_S4TYJP,24161.94,111,4.0
Basic,BNDL_S563YX,57668.69,193,3.0
Basic,BNDL_S65ZL0,30245.36,34,4.0
Basic,BNDL_S6LSUT,63266.97,187,4.0
Basic,BNDL_S74NQU,36935.4,55,4.0
Basic,BNDL_S8I7OE,6491.46,94,2.0
Basic,BNDL_S8TTRO,58332.05,67,2.0
Basic,BNDL_S9L0NF,38932.18,109,3.0
Basic,BNDL_S9TWKT,80818.5,20,4.0
Basic,BNDL_SA4ZN4,56390.94,66,1.0
Basic,BNDL_SBG0V6,81875.09,140,4.0
Basic,BNDL_SC72B6,64338.62,17,2.0
Basic,BNDL_SCNGID,1792.95,97,1.0
Basic,BNDL_SCNYKQ,23753.51,52,3.0
Basic,BNDL_SD1KWJ,34753.18,30,4.0
Basic,BNDL_SD6QAR,58521.02,21,1.0
Basic,BNDL_SDAAPR,37755.26,122,3.0
Basic,BNDL_SDXSEQ,98890.38,151,2.0
Basic,BNDL_SDYN1L,71737.45,164,2.0
Basic,BNDL_SEMZQ7,88058.89,89,2.0
Basic,BNDL_SEOSMB,50676.76,21,1.0
Basic,BNDL_SEQA47,78525.33,24,3.0
Basic,BNDL_SERJF7,93882.12,84,3.0
Basic,BNDL_SEUJU6,34495.46,132,4.0
Basic,BNDL_SF45FF,25295.31,126,2.0
Basic,BNDL_SFVWIB,40909.61,72,2.0
Basic,BNDL_SFZG4K,95393.74,115,3.0
Basic,BNDL_SGA9AQ,14588.55,166,4.0
Basic,BNDL_SGASJP,20563.76,93,3.0
Basic,BNDL_SGF03U,36947.96,65,3.0
Basic,BNDL_SH4V4Q,63321.85,198,3.0
Basic,BNDL_SI3CYB,67977.8,68,3.0
Basic,BNDL_SINRCG,63977.98,117,3.0
Basic,BNDL_SIVTAJ,67738.86,110,4.0
Basic,BNDL_SIYWRX,40277.78,56,2.0
Basic,BNDL_SJGVGU,31736.2,6,4.0
Basic,BNDL_SJUE9U,9102.25,186,3.0
Basic,BNDL_SJYCEN,12127.75,180,2.0
Basic,BNDL_SKDJO7,64148.14,54,2.0
Basic,BNDL_SL2K1J,86083.7,169,3.0
Basic,BNDL_SL4Q7C,95241.21,41,2.0
Basic,BNDL_SL9MCX,35804.87,111,1.0
Basic,BNDL_SLBJRS,88411.75,132,3.0
Basic,BNDL_SLGJIL,60101.34,75,2.0
Basic,BNDL_SM8EOP,40785.33,67,4.0
Basic,BNDL_SMITE5,68032.84,197,4.0
Basic,BNDL_SMX25U,44708.25,137,4.0
Basic,BNDL_SNOUZF,47331.09,119,2.0
Basic,BNDL_SOZABF,63220.33,123,4.0
Basic,BNDL_SP1LLS,86225.02,147,1.0
Basic,BNDL_SP67YZ,13302.52,156,2.0
Basic,BNDL_SQ3IQ3,91301.8,128,3.0
Basic,BNDL_SQRAMJ,36292.72,71,2.0
Basic,BNDL_SQRBK4,63545.16,170,4.0
Basic,BNDL_SRC0YZ,53367.28,159,3.0
Basic,BNDL_SRFRNX,16142.1,119,2.0
Basic,BNDL_SSFOOI,12896.08,101,1.0
Basic,BNDL_ST0AWL,25566.21,9,2.0
Basic,BNDL_ST5A20,4935.94,170,3.0
Basic,BNDL_STDT03,98144.0,28,2.0
Basic,BNDL_SU9QS4,52804.61,19,3.0
Basic,BNDL_SUITD7,39118.61,179,4.0
Basic,BNDL_SVNPDB,14433.38,86,1.0
Basic,BNDL_SVU8OK,20439.44,166,3.0
Basic,BNDL_SVZF3L,42246.12,38,1.0
Basic,BNDL_SW24OG,57962.92,173,3.0
Basic,BNDL_SWGG2W,85436.55,82,3.0
Basic,BNDL_SWWG56,49180.75,128,2.0
Basic,BNDL_SWY2MX,43105.37,132,2.0
Basic,BNDL_SX03GZ,45064.1,78,4.0
Basic,BNDL_SX2BYF,71008.81,92,2.0
Basic,BNDL_SXQFKA,68380.47,89,2.0
Basic,BNDL_SXRMLQ,24904.77,122,4.0
Basic,BNDL_SXY8B1,51957.97,64,1.0
Basic,BNDL_SY6PFA,29188.23,77,3.0
Basic,BNDL_SYRHHQ,83009.71,140,1.0
Basic,BNDL_SYSP4V,33454.56,71,2.0
Basic,BNDL_SYVSTB,1886.7,166,2.0
Basic,BNDL_SYWVOU,69430.29,105,2.0
Basic,BNDL_SZ7IBF,67761.21,72,3.0
Basic,BNDL_SZWY66,23419.38,121,1.0
Basic,BNDL_SZZH71,74275.2,144,2.0
Basic,BNDL_T0KD57,42375.62,115,1.0
Basic,BNDL_T0KS5E,13723.6,9,3.0
Basic,BNDL_T0UX7R,5589.95,93,1.0
Basic,BNDL_T10QUZ,23045.47,47,4.0
Basic,BNDL_T11XZP,14402.96,18,4.0
Basic,BNDL_T1D70U,92537.37,188,2.0
Basic,BNDL_T1EFFZ,41533.37,30,4.0
Basic,BNDL_T1EHBI,44759.27,64,4.0
Basic,BNDL_T1GYPW,94851.85,84,1.0
Basic,BNDL_T1MUBX,83332.53,184,3.0
Basic,BNDL_T1WC9I,74013.75,100,3.0
Basic,BNDL_T273JM,37953.32,155,1.0
Basic,BNDL_T2BO1P,36248.23,40,4.0
Basic,BNDL_T2DCO9,29142.66,52,4.0
Basic,BNDL_T2K0MS,58849.86,40,1.0
Basic,BNDL_T33KSH,28600.3,52,4.0
Basic,BNDL_T3SIPN,25664.66,121,3.0
Basic,BNDL_T40GK5,62409.97,171,2.0
Basic,BNDL_T4ECMO,35773.76,12,3.0
Basic,BNDL_T4FP8D,97893.39,132,2.0
Basic,BNDL_T4GASD,29026.36,134,1.0
Basic,BNDL_T4L4D2,69659.71,185,2.0
Basic,BNDL_T4NXUE,27644.84,129,1.0
Basic,BNDL_T4YCP0,4036.5,156,4.0
Basic,BNDL_T60J01,12714.82,66,3.0
Basic,BNDL_T6H9NY,86869.2,180,1.0
Basic,BNDL_T7HOVF,35977.04,76,4.0
Basic,BNDL_T7ITUR,51211.39,153,3.0
Basic,BNDL_T879YK,23107.3,29,2.0
Basic,BNDL_T8IYKM,84826.89,31,4.0
Basic,BNDL_T8Z1EV,94429.71,74,2.0
Basic,BNDL_T8ZY63,71385.9,175,4.0
Basic,BNDL_T9J8AY,76179.43,108,3.0
Basic,BNDL_TA6CAG,20400.42,108,1.0
Basic,BNDL_TAEOD8,23712.33,128,2.0
Basic,BNDL_TBOA7Y,39027.83,39,1.0
Basic,BNDL_TBW8WV,51864.35,59,3.0
Basic,BNDL_TBWZHE,16629.78,68,3.0
Basic,BNDL_TCEXLP,86137.42,151,2.0
Basic,BNDL_TCTJWC,59659.0,189,2.0
Basic,BNDL_TDJ289,75983.83,28,4.0
Basic,BNDL_TDPQSI,7604.43,150,4.0
Basic,BNDL_TDSVBM,5387.74,130,4.0
Basic,BNDL_TE7L4P,10825.94,99,3.0
Basic,BNDL_TEAFD8,64958.97,56,3.0
Basic,BNDL_TERVFV,73456.89,111,2.0
Basic,BNDL_TEWCV4,71547.39,154,2.0
Basic,BNDL_TF9N87,5462.64,178,3.0
Basic,BNDL_TFHB3Q,63013.49,139,4.0
Basic,BNDL_TFI3AU,71675.11,15,4.0
Basic,BNDL_TGCNTT,96657.67,168,3.0
Basic,BNDL_TH9STQ,2346.8,148,3.0
Basic,BNDL_THCQC0,63912.18,105,4.0
Basic,BNDL_THKM21,75533.04,50,4.0
Basic,BNDL_THLCY5,31202.11,178,1.0
Basic,BNDL_THTJFL,93479.67,130,4.0
Basic,BNDL_THY2D5,96087.42,38,2.0
Basic,BNDL_THYENJ,1265.96,84,1.0
Basic,BNDL_TI1Q6S,85937.46,56,2.0
Basic,BNDL_TI3IU2,3455.74,158,1.0
Basic,BNDL_TI6RM7,95844.95,177,1.0
Basic,BNDL_TIIDEL,89516.56,25,2.0
Basic,BNDL_TJ5Q2I,67485.0,152,2.0
Basic,BNDL_TJ8P2Z,62045.92,104,4.0
Basic,BNDL_TJEUI0,2379.89,119,2.0
Basic,BNDL_TJIK1T,25229.66,47,1.0
Basic,BNDL_TKAH8E,24763.81,196,4.0
Basic,BNDL_TMD5EO,96125.94,178,2.0
Basic,BNDL_TMGHYQ,69393.31,120,4.0
Basic,BNDL_TMKFW3,41068.5,155,4.0
Basic,BNDL_TNW2F7,46248.6,166,2.0
Basic,BNDL_TOTRMC,63319.9,102,2.0
Basic,BNDL_TOWZUH,75874.29,38,1.0
Basic,BNDL_TP6ZDH,49334.73,24,4.0
Basic,BNDL_TPC52U,55638.03,133,4.0
Basic,BNDL_TPPZ8D,72253.35,91,4.0
Basic,BNDL_TQJDC4,36232.88,186,3.0
Basic,BNDL_TQM34H,11378.15,151,4.0
Basic,BNDL_TQTORD,54466.49,96,2.0
Basic,BNDL_TQY7V7,70526.91,128,4.0
Basic,BNDL_TR864P,65034.96,47,2.0
Basic,BNDL_TRQNSX,59468.3,27,2.0
Basic,BNDL_TRVEGS,8657.3,125,2.0
Basic,BNDL_TS5XBY,73467.18,1,4.0
Basic,BNDL_TT0G5Q,14759.85,47,3.0
Basic,BNDL_TT9DL4,35503.63,153,3.0
Basic,BNDL_TUPZE8,16562.79,141,2.0
Basic,BNDL_TUZXFG,47302.09,44,2.0
Basic,BNDL_TV3O92,64752.23,142,2.0
Basic,BNDL_TVZKWM,3297.82,49,2.0
Basic,BNDL_TW88VZ,88656.37,112,3.0
Basic,BNDL_TWS3CP,52445.27,101,1.0
Basic,BNDL_TX3WZT,57835.58,66,2.0
Basic,BNDL_TX8S4D,29682.02,69,1.0
Basic,BNDL_TXPWZU,65720.73,152,1.0
Basic,BNDL_TY5G71,5498.68,10,4.0
Basic,BNDL_TYBRCQ,3095.16,197,3.0
Basic,BNDL_TYKJ8K,79554.14,52,4.0
Basic,BNDL_U00AS7,64289.64,124,2.0
Basic,BNDL_U0A0TM,6263.26,88,1.0
Basic,BNDL_U1DLXA,84587.81,93,4.0
Basic,BNDL_U1KA23,70905.23,95,3.0
Basic,BNDL_U30X2K,24148.89,135,3.0
Basic,BNDL_U330AS,62916.28,138,3.0
Basic,BNDL_U3MERQ,4467.1,120,3.0
Basic,BNDL_U3MPA0,44987.39,198,3.0
Basic,BNDL_U42CB6,97064.81,129,3.0
Basic,BNDL_U4BUEL,34434.24,110,3.0
Basic,BNDL_U66OAX,29243.98,65,4.0
Basic,BNDL_U690I8,75159.69,32,4.0
Basic,BNDL_U6CYDK,99328.73,199,2.0
Basic,BNDL_U6RCQD,98163.04,76,4.0
Basic,BNDL_U73ZRL,77054.66,178,1.0
Basic,BNDL_U7BBB6,64986.88,55,4.0
Basic,BNDL_U7E7NR,27643.48,19,1.0
Basic,BNDL_U7EOH9,90078.21,50,3.0
Basic,BNDL_U7P32C,51536.73,6,3.0
Basic,BNDL_U7SCBV,35627.37,74,1.0
Basic,BNDL_U7Z3V9,77834.76,4,1.0
Basic,BNDL_U83SPI,43545.23,153,4.0
Basic,BNDL_U84PYB,95520.76,171,4.0
Basic,BNDL_U91RXL,38128.78,25,2.0
Basic,BNDL_UACUM0,18993.94,83,1.0
Basic,BNDL_UALDUY,2307.87,52,3.0
Basic,BNDL_UAX8OH,85979.33,185,1.0
Basic,BNDL_UBHS42,14961.55,177,4.0
Basic,BNDL_UBVHPF,38051.69,16,1.0
Basic,BNDL_UBZ694,60947.69,63,3.0
Basic,BNDL_UC3M5Z,87713.0,138,1.0
Basic,BNDL_UCQSBR,19163.12,132,1.0
Basic,BNDL_UCTYZ5,75336.53,62,3.0
Basic,BNDL_UCV0JB,33572.05,117,2.0
Basic,BNDL_UDB6ER,62420.1,111,4.0
Basic,BNDL_UFA4HY,87088.35,161,3.0
Basic,BNDL_UFFNUX,98345.19,54,2.0
Basic,BNDL_UFHLJA,50534.98,198,1.0
Basic,BNDL_UG81WT,84829.78,115,1.0
Basic,BNDL_UGCWU8,68091.95,147,2.0
Basic,BNDL_UH86SA,58428.37,115,2.0
Basic,BNDL_UH9LIX,44362.76,38,2.0
Basic,BNDL_UHA1BP,59261.56,74,2.0
Basic,BNDL_UHIV8Q,79135.83,56,1.0
Basic,BNDL_UHSDDF,57186.98,131,4.0
Basic,BNDL_UIKXZ1,18741.29,45,1.0
Basic,BNDL_UJ7KY2,42179.94,32,4.0
Basic,BNDL_UJP9JO,93362.31,90,4.0
Basic,BNDL_UJZ846,52471.42,14,3.0
Basic,BNDL_UKHMLH,65659.93,134,3.0
Basic,BNDL_UKVFBI,36466.01,35,4.0
Basic,BNDL_UL33KQ,21241.19,2,3.0
Basic,BNDL_ULKAHG,86677.66,55,1.0
Basic,BNDL_ULL7Y6,21774.18,15,1.0
Basic,BNDL_ULN9D0,50470.96,13,1.0
Basic,BNDL_UM39RQ,51329.47,52,1.0
Basic,BNDL_UM4QWU,77480.72,71,3.0
Basic,BNDL_UMET1O,74289.87,18,4.0
Basic,BNDL_UNIQNT,52133.77,126,2.0
Basic,BNDL_UNTXC5,66995.39,37,3.0
Basic,BNDL_UOEYE2,96045.89,108,1.0
Basic,BNDL_UOPS9C,84562.05,195,1.0
Basic,BNDL_UPYV4A,22133.73,125,3.0
Basic,BNDL_UQ21NU,84313.15,126,4.0
Basic,BNDL_UR4V8E,89028.9,85,2.0
Basic,BNDL_UR8MIJ,47198.93,89,1.0
Basic,BNDL_URGPC8,8918.76,104,2.0
Basic,BNDL_URKMPQ,34187.83,110,2.0
Basic,BNDL_URLJBV,69180.84,108,1.0
Basic,BNDL_USYUCT,10776.63,130,3.0
Basic,BNDL_UTL09C,19465.75,103,3.0
Basic,BNDL_UTPYBX,70202.43,139,1.0
Basic,BNDL_UTS541,17045.23,34,3.0
Basic,BNDL_UU5QA1,8540.82,170,1.0
Basic,BNDL_UUDUUX,21555.35,139,4.0
Basic,BNDL_UUFYKM,97367.31,185,2.0
Basic,BNDL_UUIO60,16502.19,195,4.0
Basic,BNDL_UV1VIN,28571.66,43,3.0
Basic,BNDL_UVA7RC,43638.14,180,4.0
Basic,BNDL_UVQ53X,44537.44,144,2.0
Basic,BNDL_UVX193,87601.45,68,3.0
Basic,BNDL_UW83HW,75196.57,179,4.0
Basic,BNDL_UWSAQ0,10300.62,1,2.0
Basic,BNDL_UX8AN1,77699.68,175,4.0
Basic,BNDL_UXH955,48536.41,41,4.0
Basic,BNDL_UXPCBQ,91239.46,106,4.0
Basic,BNDL_UYYOVQ,45465.72,94,4.0
Basic,BNDL_UZD8XN,74017.03,46,4.0
Basic,BNDL_UZKXSV,79887.2,130,1.0
Basic,BNDL_UZPD5R,34076.41,105,3.0
Basic,BNDL_UZWA7R,21733.26,160,1.0
Basic,BNDL_UZZMJQ,95545.06,32,3.0
Basic,BNDL_V00313,96489.92,148,2.0
Basic,BNDL_V0IB04,24602.59,156,3.0
Basic,BNDL_V0IPI0,36916.65,147,3.0
Basic,BNDL_V0K32S,11543.24,58,3.0
Basic,BNDL_V0OU93,76654.21,134,4.0
Basic,BNDL_V1CE18,27596.75,37,3.0
Basic,BNDL_V1N7ON,53098.38,61,4.0
Basic,BNDL_V1OA1N,84759.91,116,2.0
Basic,BNDL_V1XV1N,44037.0,196,4.0
Basic,BNDL_V21571,57262.32,50,4.0
Basic,BNDL_V23CWI,57682.79,146,2.0
Basic,BNDL_V251A8,34662.91,185,2.0
Basic,BNDL_V3YGXW,7035.27,118,3.0
Basic,BNDL_V3YY20,44434.28,22,4.0
Basic,BNDL_V4KOF8,2581.32,118,4.0
Basic,BNDL_V4OUZL,14191.29,55,4.0
Basic,BNDL_V5WK36,86083.11,174,1.0
Basic,BNDL_V6WDV3,71008.35,33,1.0
Basic,BNDL_V77KWO,95763.01,133,3.0
Basic,BNDL_V7CDST,7213.03,127,2.0
Basic,BNDL_V7J7HK,62879.88,154,3.0
Basic,BNDL_V7TEUE,80416.95,140,2.0
Basic,BNDL_V85GVI,78474.62,143,3.0
Basic,BNDL_V8NUI3,40225.22,113,4.0
Basic,BNDL_V92QXQ,25545.6,168,3.0
Basic,BNDL_V955M0,40141.08,74,4.0
Basic,BNDL_V9566F,94293.19,182,3.0
Basic,BNDL_V9OVA2,55212.49,195,3.0
Basic,BNDL_VAY0NX,47368.71,22,3.0
Basic,BNDL_VB7Q6J,80482.79,95,1.0
Basic,BNDL_VBOL0J,90889.96,81,3.0
Basic,BNDL_VBX4RC,54023.61,36,1.0
Basic,BNDL_VBY4W4,98784.62,49,4.0
Basic,BNDL_VC36F4,7233.07,52,1.0
Basic,BNDL_VC68KD,13284.05,89,2.0
Basic,BNDL_VCSIGE,83760.32,34,1.0
Basic,BNDL_VD0GNG,91289.78,198,4.0
Basic,BNDL_VD9YDY,31251.02,176,4.0
Basic,BNDL_VDL5SD,81023.92,193,2.0
Basic,BNDL_VDRZQG,4231.75,128,1.0
Basic,BNDL_VEEL7N,92636.88,145,3.0
Basic,BNDL_VEEMH8,94591.64,121,4.0
Basic,BNDL_VERWRY,22795.12,117,4.0
Basic,BNDL_VF9YRK,1635.26,11,4.0
Basic,BNDL_VFKU6K,45140.81,33,3.0
